,state,county_name,totalvotes,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN,county_fips,State,Abv
533,Georgia,Thomas,21853,0.39848075779069236,0.0,0.008740218734269894,0.0,0.5927790234750377,13275,Georgia,GA
534,Georgia,Tift,16283,0.3268439476754898,0.0,0.01087023275809126,0.0,0.662285819566419,13277,Georgia,GA
535,Georgia,Toombs,10914,0.269287154113982,0.0,0.009437419827744181,0.0,0.7212754260582738,13279,Georgia,GA
536,Georgia,Towns,7979,0.19425993232234615,0.0,0.005639804486777792,0.0,0.800100263190876,13281,Georgia,GA
537,Georgia,Treutlen,3077,0.30939226519337015,0.0,0.007799805004874878,0.0,0.682807929801755,13283,Georgia,GA
538,Georgia,Troup,30049,0.3853040034610137,0.0,0.010915504675696363,0.0,0.60378049186329,13285,Georgia,GA
539,Georgia,Turner,3792,0.37183544303797467,0.0,0.00870253164556962,0.0,0.6194620253164557,13287,Georgia,GA
540,Georgia,Twiggs,4444,0.45994599459945995,0.0,0.0067506750675067504,0.0,0.5333033303330333,13289,Georgia,GA
541,Georgia,Union,15560,0.18001285347043702,0.0,0.006940874035989717,0.0,0.8130462724935733,13291,Georgia,GA
542,Georgia,Upson,12905,0.32553273924835335,0.0,0.0074389771406431614,0.0,0.6670282836110035,13293,Georgia,GA
543,Georgia,Walker,29354,0.19653198882605438,0.0,0.014001498943925871,0.0,0.7894665122300197,13295,Georgia,GA
544,Georgia,Walton,51095,0.24820432527644584,0.0,0.011175261767296213,0.0,0.7406204129562579,13297,Georgia,GA
545,Georgia,Ware,14192,0.2967164599774521,0.0,0.008173618940248028,0.0,0.6951099210822999,13299,Georgia,GA
546,Georgia,Warren,2651,0.5541305167861185,0.0,0.006035458317615994,0.0,0.43983402489626555,13301,Georgia,GA
547,Georgia,Washington,9459,0.5000528597103288,0.0,0.006977481763399937,0.0,0.4929696585262713,13303,Georgia,GA
548,Georgia,Wayne,12778,0.21028329942087964,0.0,0.00813898888714979,0.0,0.7815777116919705,13305,Georgia,GA
549,Georgia,Webster,1390,0.45971223021582736,0.0,0.002158273381294964,0.0,0.5381294964028777,13307,Georgia,GA
550,Georgia,Wheeler,2285,0.3015317286652079,0.0,0.0056892778993435445,0.0,0.6927789934354486,13309,Georgia,GA
551,Georgia,White,14816,0.1627294816414687,0.0,0.012351511879049676,0.0,0.8249190064794817,13311,Georgia,GA
552,Georgia,Whitfield,36746,0.290371741141893,0.0,0.011974092418222391,0.0,0.6976541664398846,13313,Georgia,GA
553,Georgia,Wilcox,3281,0.2627247790307833,0.0,0.0048765620237732395,0.0,0.7323986589454434,13315,Georgia,GA
554,Georgia,Wilkes,5029,0.42950884867766953,0.0,0.00914694770332074,0.0,0.5613442036190097,13317,Georgia,GA
555,Georgia,Wilkinson,4770,0.4350104821802935,0.0,0.00649895178197065,0.0,0.5584905660377358,13319,Georgia,GA
556,Georgia,Worth,9285,0.2579429186860528,0.0,0.006462035541195477,0.0,0.7355950457727517,13321,Georgia,GA
557,Hawaii,Hawaii,87814,0.6688113512651741,0.009167103195390257,0.011695173890268067,0.004031247864805156,0.3062951237843624,15001,Hawaii,HI
558,Hawaii,Honolulu,382102,0.6251367435920252,0.005700048678101659,0.008994980397904225,0.0035880471706507687,0.3565801801613182,15003,Hawaii,HI
559,Hawaii,Kauai,33497,0.6336388333283578,0.007582768606143834,0.00904558617189599,0.003970504821327283,0.3457623070722751,15007,Hawaii,HI
560,Hawaii,Maui,71044,0.6658549631214459,0.008234333652384438,0.010866505264343225,0.0036034007094195145,0.311440797252407,15009,Hawaii,HI
561,Idaho,Ada,259389,0.46470359190250937,0.0,0.020471184205960932,0.010952661832228814,0.5038725620593009,16001,Idaho,ID
562,Idaho,Adams,2586,0.228538283062645,0.0,0.013147718484145398,0.007733952049497293,0.7505800464037123,16003,Idaho,ID
563,Idaho,Bannock,39553,0.37119813920562283,0.0,0.023942558086617955,0.014992541652971961,0.5898667610547872,16005,Idaho,ID
564,Idaho,Bear Lake,3315,0.10558069381598793,0.0,0.007541478129713424,0.00784313725490196,0.8790346907993967,16007,Idaho,ID
565,Idaho,Benewah,4973,0.1964608887995174,0.0,0.011662980092499498,0.012065151819827067,0.779810979288156,16009,Idaho,ID
566,Idaho,Bingham,19996,0.20624124824964993,0.0,0.015353070614122825,0.013502700540108022,0.7649029805961193,16011,Idaho,ID
567,Idaho,Blaine,13289,0.6711565956806381,0.0,0.012642034765595606,0.012792535179471744,0.30340883437429456,16013,Idaho,ID
568,Idaho,Boise,4820,0.24979253112033195,0.0,0.013900414937759335,0.013278008298755186,0.7230290456431535,16015,Idaho,ID
569,Idaho,Bonner,27335,0.30400585330162794,0.0,0.014669837205048473,0.00932869946954454,0.671995610023779,16017,Idaho,ID
570,Idaho,Bonneville,53995,0.26398740624131867,0.0,0.02385406056116307,0.012001111214001296,0.700157421983517,16019,Idaho,ID
571,Idaho,Boundary,6313,0.19325201964200855,0.0,0.012989070172659592,0.011721843814351339,0.7820370663709805,16021,Idaho,ID
572,Idaho,Butte,1415,0.13286219081272085,0.0,0.0077738515901060075,0.009893992932862191,0.8494699646643109,16023,Idaho,ID
573,Idaho,Camas,754,0.1976127320954907,0.0,0.009283819628647215,0.1206896551724138,0.6724137931034483,16025,Idaho,ID
574,Idaho,Canyon,90410,0.28626258157283485,0.0,0.01875898683773919,0.01187921690078531,0.6830992146886407,16027,Idaho,ID
575,Idaho,Caribou,3416,0.12617096018735363,0.0,0.012002341920374707,0.011124121779859485,0.8507025761124122,16029,Idaho,ID
576,Idaho,Cassia,9629,0.15204071035413855,0.0,0.012566206251947242,0.014227853359642747,0.8211652300342714,16031,Idaho,ID
577,Idaho,Clark,311,0.13183279742765272,0.0,0.012861736334405145,0.006430868167202572,0.8488745980707395,16033,Idaho,ID
578,Idaho,Clearwater,4419,0.1984611903145508,0.0,0.010635890472957682,0.009504412763068567,0.781398506449423,16035,Idaho,ID
579,Idaho,Custer,2739,0.22015334063526834,0.0,0.006206644760861628,0.01095290251916758,0.7626871120847024,16037,Idaho,ID
580,Idaho,Elmore,10205,0.254875061244488,0.0,0.022048015678588925,0.013032827045565899,0.7100440960313572,16039,Idaho,ID
581,Idaho,Franklin,6664,0.09858943577430973,0.0,0.013055222088835534,0.011254501800720289,0.8771008403361344,16041,Idaho,ID
582,Idaho,Fremont,6719,0.14853400803691025,0.0,0.013097187081410925,0.012650692067271915,0.8257181128144069,16043,Idaho,ID
583,Idaho,Gem,9958,0.1810604539064069,0.0,0.012151034344245833,0.008335007029524001,0.7984535047198232,16045,Idaho,ID
584,Idaho,Gooding,6050,0.20760330578512395,0.0,0.011074380165289256,0.011239669421487603,0.7700826446280992,16047,Idaho,ID
585,Idaho,Idaho,9602,0.16257029785461363,0.0,0.012289106436159134,0.010102062070402,0.8150385336388253,16049,Idaho,ID
586,Idaho,Jefferson,14173,0.11719466591406195,0.0,0.017780286460170748,0.011359627460664644,0.8536654201651026,16051,Idaho,ID
587,Idaho,Jerome,7812,0.2423195084485407,0.0,0.012800819252432157,0.010880696364567332,0.7339989759344598,16053,Idaho,ID
588,Idaho,Kootenai,89467,0.27174265371589523,0.0,0.017816625124347524,0.00809236925346776,0.7023483519062895,16055,Idaho,ID
589,Idaho,Latah,20570,0.4976178901312591,0.0,0.029557608167233837,0.012348079727758872,0.46047642197374816,16057,Idaho,ID
590,Idaho,Lemhi,4738,0.2178134233853947,0.0,0.01646264246517518,0.007598142676234698,0.7581257914731955,16059,Idaho,ID
591,Idaho,Lewis,1870,0.18663101604278076,0.0,0.008556149732620321,0.008556149732620321,0.7962566844919786,16061,Idaho,ID
592,Idaho,Lincoln,1940,0.2134020618556701,0.0,0.010824742268041237,0.018556701030927835,0.7572164948453608,16063,Idaho,ID
593,Idaho,Madison,17112,0.15579710144927536,0.0,0.03763440860215054,0.014200561009817671,0.7923679289387564,16065,Idaho,ID
594,Idaho,Minidoka,7993,0.1939196797197548,0.0,0.010884523958463656,0.01138496184161141,0.7838108344801702,16067,Idaho,ID
595,Idaho,Nez Perce,20967,0.31888205274955883,0.0,0.014117422616492584,0.01178041684551915,0.6552201077884294,16069,Idaho,ID
596,Idaho,Oneida,2451,0.10159118727050184,0.0,0.011015911872705019,0.011015911872705019,0.8763769889840881,16071,Idaho,ID
597,Idaho,Owyhee,4742,0.1720792914382117,0.0,0.012020244622522143,0.010544074230282582,0.8053563897089836,16073,Idaho,ID
598,Idaho,Payette,11293,0.1913574780837687,0.0,0.014699371291950767,0.009209244664836625,0.7847339059594439,16075,Idaho,ID
599,Idaho,Power,3074,0.2813923227065712,0.0,0.013337670787247886,0.016916070266753416,0.6883539362394274,16077,Idaho,ID
600,Idaho,Shoshone,6049,0.27988097206149776,0.0,0.011737477268970078,0.011406844106463879,0.6969747065630683,16079,Idaho,ID
601,Idaho,Teton,6347,0.5227666614148416,0.0,0.017173467780053568,0.00976839451709469,0.4502914762880101,16081,Idaho,ID
602,Idaho,Twin Falls,36501,0.25728062244870004,0.0,0.021095312457192955,0.012136653790307116,0.7094874113037999,16083,Idaho,ID
603,Idaho,Valley,7063,0.4213507008353391,0.0,0.010335551465382982,0.009486054084666573,0.5588276936146114,16085,Idaho,ID
604,Idaho,Washington,5344,0.20078592814371257,0.0,0.01066616766467066,0.01122754491017964,0.7773203592814372,16087,Idaho,ID
605,Illinois,Adams,33527,0.25749396009186626,0.0030423240969964507,0.014406299400483193,0.0026545769081635696,0.7224028395024905,17001,Illinois,IL
606,Illinois,Alexander,2618,0.4255156608097785,0.0019098548510313217,0.00267379679144385,0.002291825821237586,0.5676088617265088,17003,Illinois,IL
607,Illinois,Bond,8145,0.2809085328422345,0.005033763044812768,0.019398403928790667,0.004051565377532229,0.6906077348066298,17005,Illinois,IL
608,Illinois,Boone,24979,0.4220345089875495,0.005844909724168301,0.014412106169182114,0.0019216141558909485,0.5557868609632091,17007,Illinois,IL
609,Illinois,Brown,2521,0.192780642602142,0.003966679888932963,0.018643395477984926,0.018643395477984926,0.7659658865529552,17009,Illinois,IL
610,Illinois,Bureau,17434,0.38252839279568657,0.00544912240449696,0.011988069289893311,0.0028679591602615577,0.5971664563496616,17011,Illinois,IL
611,Illinois,Calhoun,2772,0.24422799422799424,0.002886002886002886,0.012987012987012988,0.0018037518037518038,0.7380952380952381,17013,Illinois,IL
612,Illinois,Carroll,8024,0.3424725822532403,0.004860418743768694,0.013833499501495513,0.002617148554336989,0.6362163509471586,17015,Illinois,IL
613,Illinois,Cass,5317,0.3037427120556705,0.003197291705849163,0.009403799134850479,0.001880759826970096,0.6817754372766598,17017,Illinois,IL
614,Illinois,Champaign,95142,0.5998087069853482,0.007935506926488827,0.015839482037375712,0.005549599545941856,0.3708667045048454,17019,Illinois,IL
615,Illinois,Christian,16204,0.2675265366576154,0.004011355220933103,0.01295976302147618,0.0019131078745988645,0.7135892372253765,17021,Illinois,IL
616,Illinois,Clark,8356,0.23851124940162757,0.003231211105792245,0.011369076112972715,0.0017951172809956917,0.7450933460986118,17023,Illinois,IL
617,Illinois,Clay,6886,0.163955852454255,0.003775776938716236,0.012779552715654952,0.0020331106593087424,0.8174557072320651,17025,Illinois,IL
618,Illinois,Clinton,19170,0.23437663015127805,0.004016692749087115,0.013458528951486698,0.00198226395409494,0.7461658841940532,17027,Illinois,IL
619,Illinois,Coles,22606,0.35685216314252854,0.005839157745731222,0.01353622931964965,0.0028311067858090774,0.6209413430062816,17029,Illinois,IL
620,Illinois,Cook,2321486,0.7434776690447412,0.005289284535853329,0.007605904149325045,0.0031479836621887878,0.24047915860789168,17031,Illinois,IL
621,Illinois,Crawford,9425,0.2336339522546419,0.004562334217506631,0.012625994694960212,0.001909814323607427,0.7472679045092838,17033,Illinois,IL
622,Illinois,Cumberland,5832,0.19581618655692729,0.00360082304526749,0.010802469135802469,0.0008573388203017832,0.788923182441701,17035,Illinois,IL
623,Illinois,De Witt,8024,0.27305583250249255,0.0058574277168494514,0.017323030907278165,0.0018693918245264206,0.7018943170488534,17039,Illinois,IL
624,Illinois,Dekalb,47825,0.5152744380554104,0.006921066387872452,0.01637219027705175,0.0034082592786199685,0.45802404600104546,17037,Illinois,IL
625,Illinois,Douglas,8738,0.2672236209658961,0.004921034561684596,0.013618677042801557,0.0016021972991531242,0.7126344701304647,17041,Illinois,IL
626,Illinois,Dupage,485104,0.5797148652660048,0.005132919951185725,0.012881773805204657,0.00315808568884198,0.3991123552887628,17043,Illinois,IL
627,Illinois,Edgar,8196,0.23023426061493413,0.003416300634455832,0.009150805270863836,0.001586139580283065,0.7556124938994632,17045,Illinois,IL
628,Illinois,Edwards,3366,0.14497920380273321,0.00267379679144385,0.00920974450386215,0.0014854426619132501,0.8416518122400475,17047,Illinois,IL
629,Illinois,Effingham,19049,0.19507585700036748,0.0030972754475300543,0.012179117014016484,0.0018898629849335923,0.7877578875531523,17049,Illinois,IL
630,Illinois,Fayette,10056,0.18158313444709626,0.003579952267303103,0.011237072394590295,0.0025855210819411296,0.8010143198090692,17051,Illinois,IL
631,Illinois,Ford,6953,0.252265209262189,0.005609089601610815,0.014382281029771321,0.0017258737235725586,0.7260175463828563,17053,Illinois,IL
632,Illinois,Franklin,18626,0.25555674863094596,0.004402448190701171,0.007570063352303232,0.001127456243960056,0.7313432835820896,17055,Illinois,IL
633,Illinois,Fulton,16678,0.3899148578966303,0.0055162489507135145,0.010732701762801295,0.002218491425830435,0.5916176999640245,17057,Illinois,IL
634,Illinois,Gallatin,2674,0.23261032161555723,0.0037397157816005983,0.006731488406881077,0.0018698578908002991,0.7550486163051608,17059,Illinois,IL
635,Illinois,Greene,6227,0.21663722498795568,0.003372410470531556,0.011241368235105187,0.0027300465713826884,0.7660189497350249,17061,Illinois,IL
636,Illinois,Grundy,26691,0.36064591060657153,0.004683226555767862,0.01333782923082687,0.0022854145592147166,0.6190476190476191,17063,Illinois,IL
637,Illinois,Hamilton,4315,0.19096176129779838,0.0025492468134414832,0.009501738122827346,0.0016222479721900347,0.7953650057937428,17065,Illinois,IL
638,Illinois,Hancock,9383,0.2467227965469466,0.0037301502717680913,0.012149632313758926,0.0013854843866567196,0.7360119364808697,17067,Illinois,IL
639,Illinois,Hardin,2162,0.20767807585568918,0.0032377428307123032,0.0064754856614246065,0.00046253469010175765,0.7821461609620721,17069,Illinois,IL
640,Illinois,Henderson,3647,0.3254729914998629,0.003016177680285166,0.013435700575815739,0.0016451878256100905,0.6564299424184261,17071,Illinois,IL
641,Illinois,Henry,25635,0.38217281061049346,0.004251999219816657,0.014394382679929783,0.0023405500292568754,0.5968402574605032,17073,Illinois,IL
642,Illinois,Iroquois,14025,0.2073440285204991,0.0045632798573975045,0.010481283422459893,0.002067736185383244,0.7755436720142602,17075,Illinois,IL
643,Illinois,Jackson,22643,0.49379499182970454,0.00856776928852184,0.013734929117166454,0.0029589718676853775,0.4809433378969218,17077,Illinois,IL
644,Illinois,Jasper,5576,0.18059540889526543,0.003048780487804878,0.009505021520803443,0.000896700143472023,0.8059540889526542,17079,Illinois,IL
645,Illinois,Jefferson,17404,0.26476672029418524,0.004424270282693633,0.012296023902551138,0.0016662836129625375,0.7168467019076075,17081,Illinois,IL
646,Illinois,Jersey,11937,0.24805227444081426,0.003769791404875597,0.016922174750774902,0.0014241434196196699,0.7298316159839155,17083,Illinois,IL
647,Illinois,Jo Daviess,12496,0.40885083226632524,0.004881562099871959,0.010003201024327784,0.00280089628681178,0.5734635083226632,17085,Illinois,IL
648,Illinois,Johnson,6437,0.19900574801926363,0.005748019263632127,0.008233649215473047,0.0010874631039304024,0.7859251203977008,17087,Illinois,IL
649,Illinois,Kane,231876,0.561360382273284,0.005179492487363936,0.012411806310269282,0.003691628284082872,0.4173566906449999,17089,Illinois,IL
650,Illinois,Kankakee,49902,0.4062161837200914,0.0038275019037313134,0.01611157869424071,0.0020840848062201917,0.5717606508757164,17091,Illinois,IL
651,Illinois,Kendall,63974,0.5184606246287554,0.005220870978835152,0.012661393691187045,0.002657329540125676,0.4609997811610967,17093,Illinois,IL
652,Illinois,Knox,23143,0.46247245387374153,0.004969105128980685,0.011148079332843624,0.0025061573693989543,0.5189042042950353,17095,Illinois,IL
653,Illinois,Lake,334177,0.6105506961879483,0.00431208611005545,0.012448492864559799,0.0028428048608970693,0.3698459199765394,17097,Illinois,IL
654,Illinois,Lasalle,53591,0.41876434475938124,0.004758261648411114,0.012595398481088243,0.0019779440577708945,0.5619040510533485,17099,Illinois,IL
655,Illinois,Lawrence,6411,0.2213383247543285,0.002963656215878958,0.012790516300109188,0.0007799095304944627,0.7621275931991889,17101,Illinois,IL
656,Illinois,Lee,16397,0.39074220894065986,0.005915716289565164,0.013965969384643532,0.0020735500396413978,0.58730255534549,17103,Illinois,IL
657,Illinois,Livingston,17174,0.2687201583789449,0.004250611389309421,0.014207522999883544,0.0019797368114591826,0.710841970420403,17105,Illinois,IL
658,Illinois,Logan,13294,0.2888521137355198,0.004964645704829246,0.015871821874529863,0.003084098089363623,0.6872273205957575,17107,Illinois,IL
659,Illinois,Macon,49390,0.4018424782344604,0.004272119862320308,0.012087467098602957,0.002956063980562867,0.5788418708240535,17115,Illinois,IL
660,Illinois,Macoupin,24022,0.3065939555407543,0.004579135792190492,0.014569977520606112,0.0018316543168761968,0.6724252768295729,17117,Illinois,IL
661,Illinois,Madison,137139,0.421732694565368,0.005177228942897352,0.015816069826963885,0.0028657055979699427,0.5544083010668008,17119,Illinois,IL
662,Illinois,Marion,17458,0.2591362126245847,0.0042387444151678316,0.00933669377935617,0.0010883262687593081,0.7262000229121319,17121,Illinois,IL
663,Illinois,Marshall,6334,0.31654562677612885,0.004262709188506473,0.01484054310072624,0.0017366592990211557,0.6626144616356173,17123,Illinois,IL
664,Illinois,Mason,6766,0.29337865799586166,0.004581732190363582,0.011528229382205143,0.0026603606266627253,0.6878510198049069,17125,Illinois,IL
665,Illinois,Massac,6813,0.2531924262439454,0.0020548950535740494,0.009540584177308088,0.0017613386173491853,0.7334507559078233,17127,Illinois,IL
666,Illinois,Mcdonough,12285,0.40634920634920635,0.004395604395604396,0.014082214082214082,0.0031746031746031746,0.571998371998372,17109,Illinois,IL
667,Illinois,Mchenry,163879,0.47690064010641997,0.00476571128698613,0.013278089321999769,0.0030998480586286225,0.5019557112259655,17111,Illinois,IL
668,Illinois,Mclean,87002,0.5049654030941817,0.0057699822992574885,0.018666237557757294,0.005068848991977196,0.4655295280568263,17113,Illinois,IL
669,Illinois,Menard,6928,0.2918591224018476,0.004763279445727482,0.013712471131639722,0.0020207852193995382,0.6876443418013857,17129,Illinois,IL
670,Illinois,Mercer,8893,0.36882941639491734,0.005397503654559766,0.015068031035646013,0.00146182390644327,0.6092432250084336,17131,Illinois,IL
671,Illinois,Monroe,21148,0.31062038963495364,0.0039247210138074525,0.014611310762247021,0.0021278607906184983,0.6687157177983734,17133,Illinois,IL
672,Illinois,Montgomery,13727,0.28447585051358637,0.003861003861003861,0.01486122240839222,0.0015298317185109638,0.6952720914985066,17135,Illinois,IL
673,Illinois,Morgan,15309,0.3315696649029982,0.003592657913645568,0.012933568489124045,0.0019596315892612187,0.6499444771049709,17137,Illinois,IL
674,Illinois,Moultrie,6744,0.24644128113879005,0.0035587188612099642,0.012900355871886121,0.0010379596678529062,0.736061684460261,17139,Illinois,IL
675,Illinois,Ogle,26272,0.3588611449451888,0.00544305724725944,0.014806638246041413,0.00243605359317905,0.6184531059683313,17141,Illinois,IL
676,Illinois,Peoria,83973,0.5189525204530028,0.006037654960523026,0.015588343872435188,0.0038941088206923655,0.4555273718933467,17143,Illinois,IL
677,Illinois,Perry,10053,0.2598229384263404,0.005172585297921019,0.006863622799164429,0.0006963095593355217,0.7274445439172387,17145,Illinois,IL
678,Illinois,Piatt,9822,0.3389330075341071,0.0035634290368560377,0.01710445937690898,0.004276114844227245,0.6361229892079007,17147,Illinois,IL
679,Illinois,Pike,7949,0.18669014970436532,0.001887029815071078,0.013838218643854573,0.0010064159013712416,0.7965781859353378,17149,Illinois,IL
680,Illinois,Pope,2175,0.19908045977011493,0.0018390804597701149,0.0073563218390804595,0.0,0.7917241379310345,17151,Illinois,IL
681,Illinois,Pulaski,2624,0.3395579268292683,0.0026676829268292685,0.008765243902439025,0.001524390243902439,0.647484756097561,17153,Illinois,IL
682,Illinois,Putnam,3390,0.39469026548672564,0.005014749262536873,0.009734513274336283,0.002654867256637168,0.587905604719764,17155,Illinois,IL
683,Illinois,Randolph,14891,0.24121952857430662,0.004633671345107783,0.008864414747162716,0.0014774024578604525,0.7438049828755624,17157,Illinois,IL
684,Illinois,Richland,8063,0.22696266898176856,0.0033486295423539626,0.012402331638348009,0.0021083963785191616,0.7551779734590103,17159,Illinois,IL
685,Illinois,Rock Island,66758,0.5496120315168219,0.004643638215644567,0.014365319512268193,0.0029209982324215826,0.4284580125228437,17161,Illinois,IL
686,Illinois,Saline,11066,0.2520332550153624,0.003162841135008133,0.011205494306885957,0.001355503343574914,0.7322429061991687,17165,Illinois,IL
687,Illinois,Sangamon,104752,0.4669791507560715,0.005918741408278601,0.013832671452573699,0.002682526347945624,0.5105869100351306,17167,Illinois,IL
688,Illinois,Schuyler,3906,0.27342549923195086,0.0030721966205837174,0.01228878648233487,0.0012800819252432156,0.7099334357398873,17169,Illinois,IL
689,Illinois,Scott,2737,0.20898794300328827,0.00401899890390939,0.0113262696382901,0.003288271830471319,0.7723785166240409,17171,Illinois,IL
690,Illinois,Shelby,12097,0.20699346945523683,0.003719930561296189,0.009010498470695214,0.0010746466065966768,0.7792014549061751,17173,Illinois,IL
691,Illinois,St. Clair,128091,0.5334098414408507,0.0051994285312785445,0.012608223840863136,0.002615328165132601,0.44616717802187505,17163,Illinois,IL
692,Illinois,Stark,2883,0.2826916406520985,0.005896635449184877,0.014568158168574402,0.001734304543877905,0.6951092611862643,17175,Illinois,IL
693,Illinois,Stephenson,22048,0.41069484760522496,0.004263425253991292,0.014876632801161103,0.0022677793904208998,0.5678973149492017,17177,Illinois,IL
694,Illinois,Tazewell,69052,0.35942478132421946,0.004952789202340265,0.017016161733186583,0.0029398134739037247,0.61566645426635,17179,Illinois,IL
695,Illinois,Union,8886,0.29023182534323655,0.0036011703803736214,0.010015755120414135,0.002813414359666892,0.6933378347963088,17181,Illinois,IL
696,Illinois,Vermilion,31584,0.32684270516717323,0.0040210233029381965,0.011081560283687944,0.0018680344478216818,0.6561866767983789,17183,Illinois,IL
697,Illinois,Wabash,5593,0.22403003754693368,0.0025031289111389237,0.013946003933488289,0.0019667441444662973,0.7575540854639728,17185,Illinois,IL
698,Illinois,Warren,7909,0.3906941459097231,0.004298899987356176,0.012517385257301807,0.0012643823492224048,0.5912251864963965,17187,Illinois,IL
699,Illinois,Washington,7902,0.2076689445709947,0.005315110098709187,0.01164262212098203,0.0015186028853454822,0.7738547203239686,17189,Illinois,IL
700,Illinois,Wayne,8486,0.1398774452038652,0.002710346452981381,0.010605703511666275,0.0011784115012962526,0.845628093330191,17191,Illinois,IL
701,Illinois,White,7421,0.20441988950276244,0.003099312761083412,0.011049723756906077,0.0010780218299420562,0.7803530521493061,17193,Illinois,IL
702,Illinois,Whiteside,27375,0.44759817351598175,0.005625570776255708,0.01395433789954338,0.0021552511415525114,0.5306666666666666,17195,Illinois,IL
703,Illinois,Will,345105,0.5329247620289477,0.004676837484243926,0.010640239926978745,0.002283363034438794,0.4494747975253908,17197,Illinois,IL
704,Illinois,Williamson,33653,0.30327162511514577,0.005021840549133807,0.012480313790746739,0.0016937568716013432,0.6775324636733724,17199,Illinois,IL
705,Illinois,Winnebago,127709,0.5015778057928572,0.005050544597483341,0.013460288624920718,0.003351369128252512,0.47655999185648623,17201,Illinois,IL
706,Illinois,Woodford,21432,0.2874206793579694,0.004805897723030981,0.014650989175065323,0.0026129152668906306,0.6905095184770437,17203,Illinois,IL
707,Indiana,Adams,14209,0.22774297980153424,0.0,0.020198465761137308,0.0,0.7520585544373285,18001,Indiana,IN
708,Indiana,Allen,169082,0.432860978696727,0.0001715144131249926,0.022048473521723188,0.0003134573757111934,0.5446055759927136,18003,Indiana,IN
709,Indiana,Bartholomew,36235,0.35694770249758523,0.00024837863943700844,0.024065130398785703,0.00027597626604112044,0.6184628121981509,18005,Indiana,IN
710,Indiana,Benton,4114,0.2452600875060768,0.00024307243558580456,0.02236266407389402,0.0012153621779290229,0.7309188138065144,18007,Indiana,IN
711,Indiana,Blackford,5351,0.2571481965987666,0.00018688095683049897,0.024668286301625864,0.00018688095683049897,0.7178097551859466,18009,Indiana,IN
712,Indiana,Boone,38520,0.395742471443406,0.00018172377985462097,0.02349428868120457,0.0003374870197300104,0.5802440290758047,18011,Indiana,IN
713,Indiana,Brown,8981,0.33804698808595923,0.0,0.018706157443491817,0.0,0.643246854470549,18013,Indiana,IN
714,Indiana,Carroll,9495,0.2342285413375461,0.0,0.019483938915218536,0.0,0.7462875197472354,18015,Indiana,IN
715,Indiana,Cass,15198,0.2831951572575339,0.00019739439399921041,0.021910777733912357,0.00039478878799842083,0.6943018818265562,18017,Indiana,IN
716,Indiana,Clark,57869,0.3990564896576751,0.0,0.019146693393699562,0.0,0.5817968169486254,18019,Indiana,IN
717,Indiana,Clay,12267,0.20803782505910165,0.0004891171435558817,0.016956060976603897,0.00016303904785196053,0.7743539577728866,18021,Indiana,IN
718,Indiana,Clinton,12949,0.25955672252683604,0.0004633562437253842,0.01899760599274075,0.00015445208124179472,0.720827863155456,18023,Indiana,IN
719,Indiana,Crawford,4944,0.2740695792880259,0.0,0.021440129449838186,0.0,0.7044902912621359,18025,Indiana,IN
720,Indiana,Daviess,11954,0.18144554124142545,0.00025096202108080976,0.017065417433495066,0.00016730801405387318,0.8010707712899447,18027,Indiana,IN
721,Indiana,Dearborn,25383,0.21455304731513217,0.00047275735728637277,0.015246424772485521,0.00039396446440531066,0.7693338060906906,18029,Indiana,IN
722,Indiana,Decatur,12287,0.19850248229836412,0.0,0.022218605029706195,0.0,0.7792789126719297,18031,Indiana,IN
723,Indiana,Dekalb,19628,0.25300590992459754,0.0,0.021652740982270227,0.0,0.7253413490931323,18033,Indiana,IN
724,Indiana,Delaware,48191,0.42485111327841296,0.0,0.01846817870556743,0.0,0.5566807080160195,18035,Indiana,IN
725,Indiana,Dubois,21770,0.28902158934313277,0.0,0.019843821773082224,0.0005971520440973818,0.6905374368396876,18037,Indiana,IN
726,Indiana,Elkhart,74387,0.35097530482476774,0.0004973987390269805,0.016683022571148183,0.0003898530657238496,0.6314544207993332,18039,Indiana,IN
727,Indiana,Fayette,10136,0.22069850039463298,0.0,0.014206787687450671,0.0,0.7650947119179163,18041,Indiana,IN
728,Indiana,Floyd,41802,0.4189034017511124,0.0005741352088416823,0.02033395531314291,0.00040667910626285823,0.5597818286206402,18043,Indiana,IN
729,Indiana,Fountain,7986,0.20398196844477837,0.00025043826696719256,0.02504382669671926,0.00012521913348359628,0.7705985474580516,18045,Indiana,IN
730,Indiana,Franklin,12000,0.17808333333333334,8.333333333333333e-05,0.014083333333333333,0.00016666666666666666,0.8075833333333333,18047,Indiana,IN
731,Indiana,Fulton,9147,0.24926205313217448,0.00032797638570022957,0.01858532852301301,0.0,0.7318246419591122,18049,Indiana,IN
732,Indiana,Gibson,16161,0.24893261555596807,0.0,0.01986263226285502,0.0,0.7312047521811769,18051,Indiana,IN
733,Indiana,Grant,27159,0.295113958540447,0.00014728082771825178,0.02150300084686476,0.0004786626900843183,0.6827570970948856,18053,Indiana,IN
734,Indiana,Greene,14784,0.22923430735930736,6.764069264069264e-05,0.019615800865800864,6.764069264069264e-05,0.7510146103896104,18055,Indiana,IN
735,Indiana,Hamilton,193999,0.45562090526239823,0.000293815947504884,0.020072268413754712,0.00036598126794468015,0.5236470291083974,18057,Indiana,IN
