,"('total_cost', '1p0c')","('total_cost', '1p1c')","('total_cost', '1p2c')","('total_cost', '1p3c')","('total_cost', '1p4c')","('total_cost', '2p0c')","('total_cost', '2p1c')","('total_cost', '2p2c')","('total_cost', '2p3c')","('total_cost', '2p4c')",county_name,noHS,HS,someCol,Col
1550,32567.244,52022.8884,67580.01,82928.226,88375.2132,45581.4492,63833.0976,79218.0,92196.1464,97889.8248,Lackawanna ,8.441310975609756,36.1497319175778,25.98494007569386,29.42401703111859
1551,31893.378,43527.1584,53663.1444,66288.3516,71259.0528,42077.6604,54670.5468,63841.6176,76380.99,80875.6464,Laclede ,13.47344950037162,42.34866628127838,27.50020645800644,16.67767776034355
1552,36090.07896,50954.4684,62510.52216000001,75584.5668,81366.25895999999,48929.57928,63607.77792,74035.69344,85832.97552,91857.30840000001,Lafayette ,18.92247043363995,45.8826106000876,24.46342531756461,10.73149364870784
1553,36090.07896,50954.4684,62510.52216000001,75584.5668,81366.25895999999,48929.57928,63607.77792,74035.69344,85832.97552,91857.30840000001,Lafayette ,26.38006022080964,42.63967882234861,23.67012378721981,7.310137169621947
1554,36090.07896,50954.4684,62510.52216000001,75584.5668,81366.25895999999,48929.57928,63607.77792,74035.69344,85832.97552,91857.30840000001,Lafayette ,8.808624343499494,20.09275469148315,26.11873829048804,44.97988267452931
1555,36090.07896,50954.4684,62510.52216000001,75584.5668,81366.25895999999,48929.57928,63607.77792,74035.69344,85832.97552,91857.30840000001,Lafayette ,9.579234012649332,43.41619817287421,25.53144764581869,21.47312016865776
1556,36090.07896,50954.4684,62510.52216000001,75584.5668,81366.25895999999,48929.57928,63607.77792,74035.69344,85832.97552,91857.30840000001,Lafayette ,8.457404633952956,40.35767773764426,31.76812615628579,19.41679147211699
1557,36614.7036,54103.6752,66049.3296,81838.1544,88666.5816,52960.77,68602.5528,78931.6284,92647.512,99540.1056,Lafayette Parish,10.69709538453953,29.74935134568807,25.63247647279966,33.92107679697274
1558,36908.604,52923.1056,63713.238,79666.3536,86081.262,50238.1704,66051.7908,76724.478,89967.9372,96408.7092,Lafourche Parish,19.07789429592951,41.43791045222673,22.13711909285383,17.34707615898993
1559,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,13.40484769079594,29.89068129708484,39.18686537831641,17.51760563380282
1560,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,11.71976895844979,23.99850940935346,28.30258990124837,35.97913173094839
1561,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,9.619611158072697,31.31706264275823,33.80982356432438,25.2535026348447
1562,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,9.187170764646115,20.14403813751574,24.34930419908874,46.31948689874941
1563,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,10.19718644975166,35.41266395027213,30.6965470065134,23.69360259346281
1564,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,18.0371073160447,40.55450137044065,28.28378663293275,13.12460468058191
1565,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,6.588813767670559,31.38291333743086,36.00491702519976,26.02335586969883
1566,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,7.671130605198077,25.25313797769586,34.52941999906677,32.54631141803929
1567,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,6.963600848043069,31.31565782891446,32.87000643178732,28.85073489125515
1568,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,13.94468225222259,33.84919328284492,33.2071122818571,18.9990121830754
1569,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,8.725779545746184,27.44770948286924,30.79686898498652,33.02964198639805
1570,36609.0936,54422.305400000005,68178.848,83864.8458,89670.705,50002.0135,67154.9508,79772.74829999999,93646.41360000001,99706.7205,Lake ,26.30902076060996,42.8440198419989,19.30920448282197,11.53775491456917
1571,35718.6624,55267.8276,70146.8436,85917.5856,92524.6236,49452.9672,68230.3128,82062.4044,96740.3256,102792.996,Lake and Peninsula Borough,10.72555205047319,40.69400630914826,26.34069400630915,22.2397476340694
1572,34581.726,51479.6892,63659.6604,76812.3804,82965.3696,46818.5184,64176.2172,74780.5368,86095.488,92102.022,Lake of the Woods ,2.418207681365576,33.03698435277382,42.60312944523471,21.94167852062589
1573,35529.1899,49563.4566,60178.1862,73039.6962,78784.5321,48773.7852,62044.9335,71938.25099999999,84148.5906,89604.0438,Lamar ,17.54121431443506,41.72698029754724,30.78005629272216,9.951749095295536
1574,35529.1899,49563.4566,60178.1862,73039.6962,78784.5321,48773.7852,62044.9335,71938.25099999999,84148.5906,89604.0438,Lamar ,10.31589338598223,36.32773938795656,35.16781836130306,18.18854886475814
1575,35529.1899,49563.4566,60178.1862,73039.6962,78784.5321,48773.7852,62044.9335,71938.25099999999,84148.5906,89604.0438,Lamar ,10.40387949210514,25.55170313451717,31.2702056880476,32.77421168533009
1576,35529.1899,49563.4566,60178.1862,73039.6962,78784.5321,48773.7852,62044.9335,71938.25099999999,84148.5906,89604.0438,Lamar ,12.55117557609077,34.28471166218271,33.67060474909346,19.49350801263306
1577,34562.6136,47045.4756,56103.8316,66500.3208,71971.4412,48021.1728,59512.9332,67868.6484,78198.8436,83418.1992,Lamb ,23.73085734957193,35.9459785361148,27.67394187869288,12.6492222356204
1578,43348.2684,66679.2252,78774.4392,91683.27,95565.0348,58375.9272,82038.3336,91661.3208,102851.7072,107330.1684,Lamoille ,6.630106937208664,24.78201261310666,26.11461475185083,42.47326569783383
1579,34600.7808,48950.994,59434.7052,72708.1056,77182.764,45605.256,61269.6684,70442.8824,82653.1524,87370.4064,Lampasas ,8.60553587826315,31.01797192706284,42.18155581791945,18.19493637675456
1580,36108.096900000004,55498.394400000005,70574.7567,86544.6564,92457.88769999999,49789.5666,68390.48730000001,82272.7938,96290.3157,102858.3297,Lancaster ,6.670673980013525,20.97427805745485,32.23432764795752,40.1207203145741
1581,36108.096900000004,55498.394400000005,70574.7567,86544.6564,92457.88769999999,49789.5666,68390.48730000001,82272.7938,96290.3157,102858.3297,Lancaster ,13.64479848534561,34.39169091583879,22.23250160017642,29.73100899863918
1582,36108.096900000004,55498.394400000005,70574.7567,86544.6564,92457.88769999999,49789.5666,68390.48730000001,82272.7938,96290.3157,102858.3297,Lancaster ,12.1060066511669,28.0452632508314,29.84637570263986,30.00235439536184
1583,36108.096900000004,55498.394400000005,70574.7567,86544.6564,92457.88769999999,49789.5666,68390.48730000001,82272.7938,96290.3157,102858.3297,Lancaster ,10.09438305709024,31.0658379373849,25.49493554327809,33.34484346224678
1584,38930.5224,59706.6216,74455.3476,92051.4492,98901.9144,54520.5348,73733.5428,87899.6952,102877.7808,109739.5548,Lander ,11.86528497409326,38.16062176165803,41.78756476683938,8.186528497409325
1585,38927.1048,58607.625,72518.0214,89834.13,95555.0712,52197.5244,71894.871,84403.9866,99970.4766,106043.7648,Lane ,4.25925925925926,28.42592592592593,43.51851851851852,23.7962962962963
1586,38927.1048,58607.625,72518.0214,89834.13,95555.0712,52197.5244,71894.871,84403.9866,99970.4766,106043.7648,Lane ,7.113270942880464,22.68949676341616,37.72774729968298,32.46948499402038
1587,33902.2884,52567.7988,67185.996,81551.1096,87062.226,45968.3616,64910.5308,77972.2212,90651.2808,96269.73,Langlade ,9.937583280734973,41.06178553895785,33.0387825233186,15.96184865698857
1588,34687.986,49059.1176,58785.498,72288.2868,77263.6752,46219.1424,61235.4372,70188.8676,82441.74,88544.6424,Lanier ,14.65685538369124,43.17465084847575,24.86859888872203,17.29989487911098
1589,33556.3944,52305.0288,68733.0468,83097.6384,87581.8248,46090.3008,62793.6564,78015.3276,90645.3864,95254.1484,Lapeer ,8.309681488489435,36.58467360454116,36.46326080100914,18.64238410596026
1590,37446.756,57704.8476,78004.8804,98378.8248,105859.1256,51803.3616,72103.4652,90945.8616,110120.52,116959.77,Laramie ,6.013241517613578,24.95392010852736,38.8412934809856,30.19154489287347
1591,43547.5776,70296.0708,86937.1176,110677.1016,117786.8436,57948.8964,82890.264,97425.6744,120205.38,126982.548,Larimer ,3.675832249922714,17.43437072546869,29.50871739710422,49.38107962750437
1592,34630.1832,49144.0044,64875.48,80632.1832,85354.7808,45158.8416,61017.8736,75330.1236,89346.492,94084.236,Larue ,19.18942060698316,33.77414137570165,30.13985348682333,16.89658453049186
1593,34689.6036,52721.5608,64128.768,79818.7212,84842.6544,46904.2236,64987.9752,74967.018,88846.3248,94001.9184,Las Animas ,11.8160488033787,26.56030032848428,42.88127639605819,18.74237447207884
1594,40828.2984,59662.7112,72392.3208,92508.4104,100269.516,56783.0796,74980.524,86328.1524,104039.5896,112075.6872,Lassen ,19.95230851457468,32.44254409406734,35.83439542819553,11.77075196316244
1595,34635.7884,49844.3556,63416.9004,79574.25,84876.6216,47832.9252,63167.256,75279.0588,89674.3248,95153.8764,Latah ,3.484033321763277,20.54408191600139,32.05050329746616,43.92138146476918
1596,36872.0448,50736.9252,65751.8616,79887.6216,86229.984,48724.1928,63502.1892,77644.5,91147.272,96909.6216,Latimer ,13.56036201871453,37.50575241601473,36.03313391624482,12.90075164902592
1597,33322.5256,46163.747200000005,56717.5096,68076.004,73282.6444,45778.2824,58522.794799999996,68285.8496,78876.7616,84387.6444,Lauderdale ,11.30641551659828,35.08019395747855,28.13160512246674,25.48178540345642
1598,33322.5256,46163.747200000005,56717.5096,68076.004,73282.6444,45778.2824,58522.794799999996,68285.8496,78876.7616,84387.6444,Lauderdale ,15.40003206669873,26.81978515311848,37.11119127785795,20.66899150232484
1599,33322.5256,46163.747200000005,56717.5096,68076.004,73282.6444,45778.2824,58522.794799999996,68285.8496,78876.7616,84387.6444,Lauderdale ,20.40347146387723,46.54290476464165,23.82320823035807,9.230415541123053
1600,33441.0468,45641.8008,56001.6216,67080.4392,71226.3636,43891.86,56692.5708,66234.6216,76422.498,81571.242,Laurel ,17.50974579238544,39.54340670884007,27.50997922453839,15.43686827423609
1601,33987.191999999995,46388.7,54799.2276,66014.9094,70318.2948,44553.822,57820.5354,65428.3566,75711.94320000001,80352.6972,Laurens ,13.61983270699479,41.70808582858528,28.00036368044612,16.67171778397381
1602,33987.191999999995,46388.7,54799.2276,66014.9094,70318.2948,44553.822,57820.5354,65428.3566,75711.94320000001,80352.6972,Laurens ,17.8854777509486,35.67178337357709,29.21481545360469,17.22792342186961
1603,33618.5772,47572.6968,56455.506,69519.2988,73907.3376,46252.0548,59322.246,68356.524,79772.4252,84520.3656,Lavaca ,13.68323070313619,39.59616210797651,28.83431190032938,17.88629528855793
1604,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,16.76595379933999,41.32344747782111,26.61895169930999,15.29164702352891
1605,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,15.20787746170678,38.94055433989789,30.98103574033552,14.87053245805981
1606,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,15.63468863495438,36.64629285144832,34.43174771901851,13.28727079457879
1607,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,11.20027585342152,37.97686592896775,31.06172220306573,19.761136014545
1608,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,23.57974594213126,42.58115737473535,21.68313338038109,12.15596330275229
1609,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,18.28220858895705,38.49079754601227,28.26993865030675,14.95705521472393
1610,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,14.97264726869103,39.18576072306351,30.53595496709744,15.30563704114802
1611,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,11.0515203727522,44.57737763001432,27.44436624845293,16.92673574878055
1612,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,8.23941050323288,43.59148003031329,26.68859543043261,21.48051403602122
1613,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,5.623852700673082,28.18601546420426,31.66268009122768,34.52745174389498
1614,33833.60007272728,48409.474145454544,60174.642327272726,73117.41207272728,78471.41705454545,46687.109454545454,60891.24872727273,72015.87130909092,83686.9896,89373.06392727273,Lawrence ,13.90325524794646,43.75485920968124,26.43410066592299,15.90778487644931
1615,36446.3316,50653.6812,65435.3436,79798.9392,85410.9732,48208.3476,63348.2172,77274.4164,90166.2252,96844.5348,Le Flore ,15.78266095478781,40.14854994298394,28.7576663481986,15.31112275402965
1616,39309.8676,64747.1604,84394.7112,105644.5548,113692.9224,52791.6096,78037.9392,95183.8536,114411.4572,123862.572,Le Sueur ,5.202135774218155,34.42156114924993,36.57767607424358,23.79862700228833
1617,37049.8248,55953.6096,70162.8516,85259.8596,90077.3436,47912.3148,68091.8784,80541.6216,93719.7888,98856.738,Lea ,23.76541076160848,32.55674616891347,28.837423666321,14.84041940315705
1618,35371.614,45559.0728,52929.9612,63501.1236,68724.3108,47198.856,58187.5548,64728.1932,74506.0896,80018.022,Leake ,18.91123587520432,35.49854310283562,29.16637054935683,16.42385047260323
1619,38863.6176,61660.7808,76647.006,94501.0248,100659.2808,54118.9332,74489.502,87950.244,103899.5268,111068.7192,Leavenworth ,7.0468042093103,28.0229598743705,30.29006696630025,34.64016895001895
1620,36559.524,56351.6832,73649.6304,89562.4164,95361.018,48504.9084,69556.3824,85007.6304,99085.758,105132.3864,Lebanon ,12.43742898381599,42.78270839091402,22.72517888400946,22.05468374126053
1621,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,8.624695361914787,22.05153006552682,30.70277754070534,38.62099703185306
1622,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,18.2618437900128,45.56658130601793,26.40845070422535,9.763124199743919
1623,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,10.23274887972881,30.83975457876748,29.92100900089059,29.00648754061313
1624,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,8.843792473168675,27.39372920279327,33.01776257205793,30.74471575198013
1625,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,10.38438558056164,34.63851822346146,36.33539135630352,18.64170483967337
1626,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,6.695815115552779,37.18092858630023,36.8894440974391,19.23381220070789
1627,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,27.07628711010898,40.88688462983841,24.16384817737693,7.872980082675686
1628,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,13.75110358371921,25.95989261454748,32.0336570512243,28.255346750509
1629,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,14.39263774801704,26.617553604632,38.15520041424436,20.8346082331066
1630,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,17.74626615203893,39.26833361302232,27.10186272864575,15.883537506293
1631,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,12.89300511820619,40.29571857990089,32.52091965228694,14.29035664960598
1632,35631.0681,50030.7753,60789.9761,73765.1975,79002.6817,48088.7039,62491.149000000005,72479.0844,84017.0731,89568.5634,Lee ,20.20154399198539,35.34680888679356,33.66138252106783,10.79026460015322
1633,43639.8864,64017.1056,84744.756,106608.7032,116651.8356,61683.8436,80819.4204,98994.9492,118581.5268,130950.684,Leelanau ,3.647065612556986,20.87829649720122,28.21859310981591,47.25604478042587
1634,32868.9408,43805.5992,51181.4412,60838.3536,65968.9224,46773.768,57238.9104,63709.8396,72584.8944,78120.6792,Leflore ,17.46157323688969,36.14376130198915,27.62206148282097,18.77260397830018
1635,37200.126,61758.0,80333.8596,98833.8396,104907.5748,51826.8576,74418.9084,91246.0668,107908.3128,114979.3596,Lehigh ,10.30784759020944,32.17969341408024,26.0507349230381,31.46172407267222
1636,39460.6608,54215.6664,68316.3696,83762.3028,90300.8088,51726.8376,67691.0508,81526.2012,94173.0588,101162.4252,Lemhi ,10.03637566137566,29.79497354497355,38.26058201058201,21.90806878306878
1637,33245.5812,50032.1832,63963.006,78644.9004,83233.0896,45795.4488,61684.5708,75510.6624,87909.8616,92600.1624,Lenawee ,8.544500498706254,36.92594573497738,32.67610112895532,21.85345263736105
1638,34570.9572,50918.6892,61754.1624,75262.5936,80719.002,47879.8332,64141.0248,74288.6016,86420.7132,92683.5588,Lenoir ,18.98806583292166,34.31788045032631,32.73185824601544,13.96219547073659
1639,36117.1026,51170.9778,61420.907400000004,75684.9702,81003.91440000001,48926.064,63539.880000000005,73400.66639999999,85997.5194,91601.1678,Leon ,6.801426327436165,19.0066156827224,27.13805794741851,47.05390004242292
1640,36117.1026,51170.9778,61420.907400000004,75684.9702,81003.91440000001,48926.064,63539.880000000005,73400.66639999999,85997.5194,91601.1678,Leon ,16.61447615639259,36.09197459067728,30.07962780710388,17.21392144582625
1641,32990.9184,46831.8456,57445.3008,69541.6464,74043.9084,44372.7096,57975.0,67786.8756,78821.5548,84398.1504,Leslie ,16.45962732919255,45.84120982986767,28.53092087496624,9.168241965973536
1642,32968.3944,46770.9288,57459.7848,68387.7012,73014.1344,45651.0468,58235.6364,68124.006,78045.9204,83767.0608,Letcher ,23.04381343954773,35.57111653604009,31.10625722729025,10.27881279712193
1643,34256.9412,48210.0324,58574.4432,71534.6664,76723.8456,46390.3008,60779.0508,70380.774,82248.4272,88547.8416,Levy ,12.4406366320113,42.34372994480811,30.10845847773071,15.10717494544988
1644,35927.49257142857,51140.079771428565,63288.009085714286,76824.52902857143,82033.94605714285,48954.54051428571,64286.008114285716,75697.52931428571,87698.63434285714,93412.34177142858,Lewis ,10.03098373353989,27.18822618125484,43.84198295894655,18.93880712625871
1645,35927.49257142857,51140.079771428565,63288.009085714286,76824.52902857143,82033.94605714285,48954.54051428571,64286.008114285716,75697.52931428571,87698.63434285714,93412.34177142858,Lewis ,22.83498962542317,43.81347602926723,24.5276837392159,8.823850606093698
1646,35927.49257142857,51140.079771428565,63288.009085714286,76824.52902857143,82033.94605714285,48954.54051428571,64286.008114285716,75697.52931428571,87698.63434285714,93412.34177142858,Lewis ,14.60452406254744,45.22544405647487,27.44800364354031,12.72202823743738
1647,35927.49257142857,51140.079771428565,63288.009085714286,76824.52902857143,82033.94605714285,48954.54051428571,64286.008114285716,75697.52931428571,87698.63434285714,93412.34177142858,Lewis ,8.862055953856935,43.32920058217886,28.99035092447846,18.81839253948574
1648,35927.49257142857,51140.079771428565,63288.009085714286,76824.52902857143,82033.94605714285,48954.54051428571,64286.008114285716,75697.52931428571,87698.63434285714,93412.34177142858,Lewis ,16.63001967364888,42.94641823862978,30.50572850364541,9.917833584075918
1649,35927.49257142857,51140.079771428565,63288.009085714286,76824.52902857143,82033.94605714285,48954.54051428571,64286.008114285716,75697.52931428571,87698.63434285714,93412.34177142858,Lewis ,10.73820844757575,30.08884878353521,40.14680873216951,19.02613403671954
1650,35927.49257142857,51140.079771428565,63288.009085714286,76824.52902857143,82033.94605714285,48954.54051428571,64286.008114285716,75697.52931428571,87698.63434285714,93412.34177142858,Lewis ,12.56145526057031,47.51720747295968,23.88561127499181,16.0357259914782
1651,36929.7948,57691.8756,75438.1284,93355.998,99289.9332,51877.5756,70339.6872,86590.0896,102442.4652,108675.8904,Lewis and Clark ,4.367305751765893,23.25529767911201,30.11099899091827,42.26639757820384
1652,38751.354,53421.6444,63978.018,77675.3256,83121.1992,51507.7788,66627.3804,75728.262,87824.6256,93378.3516,Lexington ,9.607678226883689,27.20823232573096,31.65289665067036,31.53119279671499
1653,32846.4372,50112.996,60925.6872,75169.5708,80616.6444,47265.0348,62957.76,73769.3964,85964.6724,91644.24,Lexington city,3.544542032622334,20.26348808030113,15.68381430363865,60.5081555834379
1654,37726.7262,52033.7154,63915.246,78194.424,83850.3078,49894.1412,64355.8857,75243.5475,88372.5411,94041.2256,Liberty ,23.00069541029207,41.42906815020863,22.11404728789986,13.45618915159944
1655,37726.7262,52033.7154,63915.246,78194.424,83850.3078,49894.1412,64355.8857,75243.5475,88372.5411,94041.2256,Liberty ,8.569062691989208,30.5767021930176,41.16515746454043,19.68907765045276
1656,37726.7262,52033.7154,63915.246,78194.424,83850.3078,49894.1412,64355.8857,75243.5475,88372.5411,94041.2256,Liberty ,27.3758865248227,19.9290780141844,30.0,22.69503546099291
1657,37726.7262,52033.7154,63915.246,78194.424,83850.3078,49894.1412,64355.8857,75243.5475,88372.5411,94041.2256,Liberty ,21.94361733618903,38.93329154260043,29.26047815563566,9.862612965574884
1658,34579.146,54785.4672,67725.6264,81098.25,86234.4372,48033.2016,66341.8128,78405.258,90247.9272,96324.4452,Licking ,7.169751726774775,33.39927354938451,30.82261804822501,28.6083566756157
1659,34703.4372,49389.8214,62119.134,75059.24100000001,81423.609,49032.5976,62387.9706,74314.359,86743.869,92684.93280000001,Limestone ,13.47949140370886,27.30959320745153,30.82555372505949,28.38536166378012
1660,34703.4372,49389.8214,62119.134,75059.24100000001,81423.609,49032.5976,62387.9706,74314.359,86743.869,92684.93280000001,Limestone ,15.5011655011655,34.93265993265993,33.88370888370888,15.68246568246568
1661,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,18.79242224698612,48.15114983284368,24.32377671968392,8.732651200486274
1662,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,11.26693605894937,49.51271690040409,22.51010221060138,16.71024483004516
1663,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,16.47286821705426,43.69274136715997,26.49753347427766,13.3368569415081
1664,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,18.66387058118634,34.00239664469743,35.56021569802277,11.77351707609347
1665,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,4.47906523855891,26.19279454722493,44.59591041869523,24.73222979552094
1666,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,17.64670837056896,43.95591301757521,24.67083705689604,13.72654155495979
1667,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,6.08020217787193,31.99539153380162,24.35425725647601,37.57014903185045
1668,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,6.224899598393574,37.44979919678715,35.31626506024097,21.00903614457831
1669,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,14.58228485153498,37.72018117765475,31.50897500419393,16.18855896661634
1670,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,9.150825762780874,40.70539735857699,31.38916456726977,18.75461231137237
1671,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,8.489322436066438,38.03717374110203,34.3593461639863,19.11415765884524
1672,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,6.090762687368378,30.27212288887971,42.31325102200933,21.32386340174258
1673,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,13.18222487324784,40.59051595586043,31.04682373993439,15.18043543095735
1674,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,9.883531784761534,30.33378879562757,35.35688724054916,24.42579217906175
1675,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,11.10985057210463,30.4204077663609,34.21769148487893,24.25205017665554
1676,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,11.01302522826604,41.8624778224934,32.11735687394522,15.00714007529534
1677,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,7.25869327927647,24.07349654347939,40.07224907739487,28.59556109984926
1678,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,4.139803189684424,23.24882447040574,31.36119055698289,41.25018178292695
