,county,state_y,median_family_income,1p0c,1p1c,1p2c,1p3c,1p4c,2p0c,2p1c,2p2c,2p3c,2p4c,median_family_cost,income_cost_diff,state,county_name,totalvotes,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN,county_fips,State,Abv
1386,Jerauld,South Dakota,70915.6875,35377.0872,50033.244,63663.3456,78905.4252,85074.5748,50869.3656,64446.8256,76644.8844,90470.9004,96728.1684,70545.855,6468.8619000000035,South Dakota,Jerauld,1006,0.268389662027833,0.0,0.014910536779324055,0.0,0.7166998011928429,46073,South Dakota,SD
1387,Jerome,Idaho,62488.52734375,35404.5672,51914.5248,65307.1464,79098.8148,83839.6752,47691.8736,63852.2232,77287.5876,88790.8716,93648.234,71297.367,-1363.6958562500004,Idaho,Jerome,7812,0.2423195084485407,0.0,0.012800819252432157,0.010880696364567332,0.7339989759344598,16053,Idaho,ID
1388,Jersey,Illinois,86755.5078125,35595.4512,55600.3536,69578.268,83757.5268,90334.1256,50438.52,69476.1912,82442.226,94821.5628,102518.3904,76010.247,17279.3166125,Illinois,Jersey,11937,0.24805227444081426,0.003769791404875597,0.016922174750774902,0.0014241434196196699,0.7298316159839155,17083,Illinois,IL
1389,Jessamine,Kentucky,71029.6640625,35287.8432,52029.7788,68862.8028,85433.3028,90594.3456,48193.008,64541.8416,79762.5588,94318.1604,99743.6604,74312.6808,6487.8224625,Kentucky,Jessamine,26251,0.3263494724010514,0.0,0.01702792274580016,0.005371223953373205,0.6512513808997753,21113,Kentucky,KY
1390,Jewell,Kansas,54479.28125,37351.614,51917.982,60940.2948,74191.0428,79726.3824,50818.9272,64669.3296,73777.8756,84857.7828,90659.5608,69223.6026,-10190.048349999997,Kansas,Jewell,1628,0.13022113022113022,0.0,0.017813267813267815,0.0,0.851965601965602,20089,Kansas,KS
1391,Jim Hogg,Texas,45156.73046875,34059.636,46574.1684,55388.5608,68188.1136,73300.5408,45979.1544,58246.9104,66374.3148,79089.0,83815.9332,62310.61259999999,-13090.17993125,Texas,Jim Hogg,2036,0.5879174852652259,0.0009823182711198428,0.0019646365422396855,0.0,0.40913555992141454,48247,Texas,TX
1392,Jim Wells,Texas,56662.31640625,34459.1664,48354.5004,57438.0816,68355.3516,73452.1056,46593.8232,60359.982,68779.8336,79545.3168,84384.2232,64357.6668,-3697.6655937500036,Texas,Jim Wells,13669,0.44765527836710806,0.0020484307557246326,0.005047918648035701,0.0,0.5452483722291316,48249,Texas,TX
1393,Jo Daviess,Illinois,76945.2109375,36416.4672,52304.484,64919.6724,77357.016,83256.2808,50232.1236,66518.2152,77681.1852,88544.4252,94641.006,71937.6156,10426.995737499994,Illinois,Jo Daviess,12496,0.40885083226632524,0.004881562099871959,0.010003201024327784,0.00280089628681178,0.5734635083226632,17085,Illinois,IL
1394,Johnson,Arkansas,47222.703125,33117.9024,45492.2604,55548.8208,66866.3148,71463.5268,43810.9452,56803.9224,65919.978,76226.0856,81070.752,61361.95020000001,-9581.219275000003,Arkansas,Johnson,9498,0.24036639292482628,0.0026321330806485578,0.010212676352916403,0.016319225100021057,0.7304695725415877,05071,Arkansas,AR
1395,Johnson,Georgia,52772.69921875,35273.502,46567.5348,55083.8088,66545.5248,71252.6832,46953.1116,58538.1216,66265.7748,76787.1216,81837.3048,62401.9482,-5765.422381249999,Georgia,Johnson,4100,0.29804878048780487,0.0,0.006829268292682927,0.0,0.6951219512195121,13167,Georgia,GA
1396,Johnson,Illinois,65122.3359375,35948.52,53959.0956,67154.976,80017.3764,86462.742,51204.3276,69119.3736,80786.8296,92061.0996,98624.7072,74568.375,-3997.0376625000063,Illinois,Johnson,6437,0.19900574801926363,0.005748019263632127,0.008233649215473047,0.0010874631039304024,0.7859251203977008,17087,Illinois,IL
1397,Johnson,Indiana,89296.8984375,36112.0368,59222.232,76904.2908,93971.6832,99487.7808,50361.4164,71422.1484,87665.0328,102928.0776,108577.9692,82284.6618,17874.750037499995,Indiana,Johnson,77618,0.31868896390012624,0.0003865082841608905,0.020845680125744028,0.00019325414208044524,0.6598855935478883,18081,Indiana,IN
1398,Johnson,Iowa,97596.734375,36728.2824,60171.4392,73802.1216,94440.3456,100640.004,49431.3576,72065.9592,84939.5568,102320.1564,108694.9692,79370.8392,25530.775175000002,Iowa,Johnson,83851,0.7057399434711572,0.002540220152413209,0.011496583225006261,0.0034704416166772014,0.2767528115347462,19103,Iowa,IA
1399,Johnson,Kansas,112372.765625,39951.492,64879.488,81541.998,101618.274,108623.9532,56167.7868,78377.1324,93095.0508,111322.6644,119402.0268,87318.5244,33995.633225,Kansas,Johnson,347214,0.5306784864665596,0.0,0.021093619496909688,0.0,0.4482278940365308,20091,Kansas,KS
1400,Johnson,Kentucky,48332.703125,32347.02,46074.246,56705.9712,68702.3844,73193.6832,43587.8292,57412.7928,67209.738,78195.984,83740.4124,62311.265400000004,-9080.089675000003,Kentucky,Johnson,10192,0.1577708006279435,0.0,0.007554945054945055,0.005592621664050236,0.8290816326530612,21115,Kentucky,KY
1401,Johnson,Missouri,71152.8828125,34204.4388,46980.9516,58466.5836,72690.1644,77739.3516,46062.99,60019.02,70119.978,83102.5728,88408.7172,65069.498999999996,11133.862812500003,Missouri,Johnson,23123,0.30160446308869954,0.0028975478960342515,0.0239588288716862,0.001686632357393072,0.6698525277861869,29101,Missouri,MO
1402,Johnson,Nebraska,67835.2109375,34424.2824,50515.1136,67662.5856,82508.5836,88086.0936,47313.6828,63625.0248,79036.0308,92016.252,97783.002,73349.3082,4210.186137500001,Nebraska,Johnson,2229,0.2902646926873037,0.0,0.028712427097353072,0.0,0.6810228802153432,31097,Nebraska,NE
1403,Johnson,Tennessee,43876.27734375,33287.2476,46003.4652,55134.5688,65186.5668,69915.8496,44660.898,57940.1484,66303.8964,75478.8576,81498.6852,61563.3576,-14063.871056249998,Tennessee,Johnson,7801,0.15972311242148443,0.0,0.0,0.011152416356877323,0.8291244712216382,47091,Tennessee,TN
1404,Johnson,Texas,75992.3125,39252.1284,58642.9512,70398.4512,86757.9372,92180.9412,53761.3296,70967.1036,81706.3476,96342.978,102605.8944,76336.7256,5025.208899999998,Texas,Johnson,72020,0.22860316578728132,0.00197167453485143,0.010705359622327132,0.00020827547903360177,0.7585115245765065,48251,Texas,TX
1405,Johnson,Wyoming,78072.6640625,39741.1848,59738.2152,82358.8944,102198.4572,109295.52,54873.7848,74631.492,95540.9124,113397.6792,121640.676,88949.90340000001,3441.1720625000016,Wyoming,Johnson,4952,0.1811389337641357,0.0,0.017366720516962843,0.017770597738287562,0.7837237479806138,56019,Wyoming,WY
1406,Johnston,North Carolina,71270.96875,40686.24,57954.246,70226.4024,84130.8636,90521.6364,52433.8128,69852.252,80989.4352,93798.5796,99636.1056,75607.91880000001,1418.7167500000069,North Carolina,Johnston,111357,0.37049309877241665,0.0019307273004840289,0.010452867803550743,0.003304686728270338,0.6138186193952783,37101,North Carolina,NC
1407,Johnston,Oklahoma,50994.234375,36397.4448,50245.3296,64981.746,78214.4532,84364.5708,48418.5732,62847.7848,76755.2748,89449.986,94979.3376,70868.5104,-11853.550425000001,Oklahoma,Johnston,4251,0.17360621030345802,0.0,0.008703834391907786,0.008233356857210068,0.8094565984474241,40069,Oklahoma,OK
1408,Jones,Georgia,66276.484375,33878.4732,50202.4692,59924.4552,71736.1752,76772.9652,48468.6828,62130.0408,71108.3496,81729.1344,87912.8088,66619.1952,4146.4435749999975,Georgia,Jones,14966,0.32660697581184017,0.0,0.007550447681411198,0.0,0.6658425765067486,13169,Georgia,GA
1409,Jones,Iowa,76999.6328125,33077.898,51874.6644,63561.7212,77208.0588,82558.3716,45163.6992,63961.8276,74079.7032,85931.5548,91270.3824,69020.7654,13037.805212500003,Iowa,Jones,10989,0.3833833833833834,0.001365001365001365,0.010738010738010739,0.004277004277004277,0.6002366002366002,19105,Iowa,IA
1410,Jones,Mississippi,54429.99609375,34306.4916,46357.254,53957.6076,64205.8128,69716.6484,48288.0756,59418.4392,66228.492,75629.6424,81464.9352,61812.126000000004,-4988.443106250001,Mississippi,Jones,30091,0.283041440962414,0.0007975806719617161,0.005616297231730418,0.00515104183975275,0.7053936392941411,28067,Mississippi,MS
1411,Jones,North Carolina,52802.4765625,37246.0284,53578.0548,65300.0448,79441.8864,85762.6116,49962.6972,66973.8756,77882.988,90339.3636,97593.9084,72428.43179999999,-14171.3990375,North Carolina,Jones,5525,0.3976470588235294,0.0009049773755656109,0.006153846153846154,0.0016289592760180996,0.5936651583710407,37103,North Carolina,NC
1412,Jones,South Dakota,53908.3671875,38434.5876,53939.232,68630.496,83181.3108,90370.3884,53944.1256,70014.4692,83017.6404,96066.6972,103318.3596,76516.05480000001,-16106.102012500007,South Dakota,Jones,599,0.15025041736227046,0.0,0.018363939899833055,0.0,0.8313856427378965,46075,South Dakota,SD
1413,Jones,Texas,64231.05078125,34872.2436,49590.8844,59794.3416,73153.3884,78058.23,46651.752,61578.9612,71899.3476,83446.9752,88590.27,66739.1544,2652.089581250002,Texas,Jones,6741,0.14819759679572764,0.002818572912030856,0.009345794392523364,0.0,0.8396380358997182,48253,Texas,TX
1414,Josephine,Oregon,55987.69140625,42236.502,64468.5708,82522.8576,104462.4144,111673.1832,55327.3824,78051.7212,94006.0428,115358.4144,122245.704,88264.45019999999,-22064.02979375,Oregon,Josephine,51641,0.35729362328382486,0.004318274239460893,0.01539474448597045,0.008152437017098817,0.614840920973645,41033,Oregon,OR
1415,Juab,Utah,70976.2734375,37612.7316,51909.252,67475.484,84299.4024,90301.8456,50496.1116,64331.256,78938.766,93715.4064,99938.508,73207.125,6645.017437499999,Utah,Juab,5865,0.10997442455242967,0.0008525149190110827,0.015515771526001705,0.006308610400682012,0.8673486786018755,49023,Utah,UT
1416,Judith Basin,Montana,59620.6015625,37326.006,53574.3456,69980.748,83642.1852,89223.4632,49229.2968,66253.9164,80745.8208,92540.0268,98315.976,75363.2844,-6633.314837500002,Montana,Judith Basin,1344,0.20461309523809523,0.0,0.021577380952380952,0.0,0.7738095238095238,30045,Montana,MT
1417,Juneau,Wisconsin,66105.0078125,33804.2988,52928.0388,67618.2192,82735.6284,87907.0548,45156.5592,64429.4472,77513.1096,90841.1136,96153.8028,72565.66440000001,1675.5606124999977,Wisconsin,Juneau,13709,0.3461959296812313,0.0001458895616018674,0.01064993799693632,0.004814355532861624,0.6381938872273689,55057,Wisconsin,WI
1418,Juniata,Pennsylvania,71306.90625,33943.5348,50778.984,65381.8596,79194.6744,84907.9332,47268.774,63246.1116,77799.5568,89346.3516,95242.8696,71590.70820000001,8060.7946500000035,Pennsylvania,Juniata,12043,0.1870796313210994,0.0,0.011708046167898363,0.0,0.8012123225110023,42067,Pennsylvania,PA
1419,Kalamazoo,Michigan,79515.3515625,33949.8576,52336.6992,70449.4104,86936.5548,92295.8316,46927.74,65065.7232,81268.26,95821.5876,101442.8676,75858.8352,14449.6283625,Michigan,Kalamazoo,143414,0.5835274101552149,0.0034445730542345936,0.014391900372348585,0.0024195685219016274,0.39621654789630023,26077,Michigan,MI
1420,Kalkaska,Michigan,55518.4296875,32709.8412,48494.1888,61870.3068,75763.272,79947.3228,44527.2096,59484.3228,72779.742,84509.73,88977.738,67325.0244,-3965.8931125000017,Michigan,Kalkaska,10631,0.28238171385570504,0.0022575486783933778,0.013357163013827486,0.00253974226319255,0.6994638321888815,26079,Michigan,MI
1421,Kanabec,Minnesota,71166.234375,34356.8292,50792.7768,62589.5748,77627.4372,83247.0876,45627.0816,63011.268,73370.6076,86461.3356,92024.6196,68190.9378,8154.966375000004,Minnesota,Kanabec,9242,0.3001514823631249,0.002488638822765635,0.010062756979008873,0.008006924908028566,0.679290196927072,27065,Minnesota,MN
1422,Kanawha,West Virginia,63683.75,37585.5648,59234.7252,77735.8356,95941.4124,104381.0268,56999.3904,76749.234,94487.8356,110584.8864,119167.3476,86111.8356,-13065.483999999997,West Virginia,Kanawha,82244,0.41758669325421915,0.0033801857886289577,0.014882544623315987,0.0,0.5641505763338359,54039,West Virginia,WV
1423,Kandiyohi,Minnesota,74805.3046875,33795.1812,48736.5588,60373.3008,76039.746,81540.9084,44914.2564,61343.5548,71648.3496,85523.2212,90989.5368,66495.9522,13461.749887500002,Minnesota,Kandiyohi,23367,0.36119313561860744,0.0022681559464201653,0.009029828390465186,0.009671759318697308,0.6178371207258099,27067,Minnesota,MN
1424,Kane,Illinois,97553.609375,43464.5004,68170.4292,85479.486,103976.496,111032.6256,57995.1384,80955.2868,96083.3964,113878.6752,120376.752,90781.4412,16598.322575,Illinois,Kane,231876,0.561360382273284,0.005179492487363936,0.012411806310269282,0.003691628284082872,0.4173566906449999,17089,Illinois,IL
1425,Kane,Utah,72120.15625,39665.0796,58136.01,76833.8496,94101.1464,100604.0268,52856.8716,71595.774,87913.5996,103180.254,109984.992,82373.7246,524.3822499999951,Utah,Kane,4180,0.2590909090909091,0.0019138755980861245,0.012200956937799042,0.009569377990430622,0.7172248803827751,49025,Utah,UT
1426,Kankakee,Illinois,75231.4375,35547.024,58069.1136,73266.6504,90018.5748,95807.3736,48929.3436,71249.6664,84639.9732,99456.9372,105525.7032,78953.3118,3981.771099999998,Illinois,Kankakee,49902,0.4062161837200914,0.0038275019037313134,0.01611157869424071,0.0020840848062201917,0.5717606508757164,17091,Illinois,IL
1427,Karnes,Texas,74725.2109375,34140.2436,48405.0936,57460.2132,68844.0408,73379.8296,47522.7396,60276.2112,69446.8824,79177.4652,84127.8108,64560.126000000004,14448.999737500002,Texas,Karnes,5252,0.23495811119573495,0.003236862147753237,0.0057121096725057125,0.0005712109672505713,0.7555217060167555,48255,Texas,TX
1428,Kauai,Hawaii,95085.1171875,54037.2888,84234.2928,104735.1912,135033.924,142995.036,73282.5588,97803.1056,117598.2888,145949.868,154739.388,111166.73999999999,-2717.9884124999953,Hawaii,Kauai,33497,0.6336388333283578,0.007582768606143834,0.00904558617189599,0.003970504821327283,0.3457623070722751,15007,Hawaii,HI
1429,Kaufman,Texas,81456.0546875,41574.0588,60860.2212,73066.2888,89057.1216,94671.1116,55964.8884,73362.0816,84414.8256,98661.0588,105122.1216,78888.45360000001,8093.973087499995,Texas,Kaufman,56718,0.3245001586797842,0.0025741387213935613,0.009309214006135618,0.00026446630699248914,0.6633520222856941,48257,Texas,TX
1430,Kay,Oklahoma,59270.453125,36152.6424,50715.6324,66019.6176,80984.0796,87665.7768,48944.0328,64531.2948,79022.0796,93334.0368,99432.0468,72520.8486,-5260.841675000003,Oklahoma,Kay,17249,0.23421647631746767,0.0,0.015363209461418054,0.006377181285871645,0.7440431329352426,40071,Oklahoma,OK
1431,Kearney,Nebraska,80353.2421875,35915.2944,52721.514,70720.1892,85629.9672,91829.73,51708.8316,66913.7868,83008.0836,96034.6932,102522.258,76864.13639999999,13439.455387499998,Nebraska,Kearney,3604,0.19450610432852386,0.0,0.022475027746947835,0.0,0.7830188679245284,31099,Nebraska,NE
1432,Kearny,Kansas,59122.58984375,36109.9452,50455.6056,59848.0896,70658.8068,75764.8944,47924.4492,63848.4024,71798.262,81465.7092,86809.8636,67253.6046,-4725.812556249999,Kansas,Kearny,1455,0.18350515463917524,0.0,0.016494845360824743,0.0,0.8,20093,Kansas,KS
1433,Keith,Nebraska,68112.453125,37084.1748,55029.5856,74631.2988,91391.268,98861.484,53128.6464,71354.0268,88861.1952,103864.008,111524.766,81746.247,-3241.573675000007,Nebraska,Keith,4364,0.174839596700275,0.0,0.01306141154903758,0.0,0.8120989917506874,31101,Nebraska,NE
1434,Kemper,Mississippi,38361.1953125,36177.1812,46660.5264,54174.0348,64264.1016,69726.5508,48189.7848,59374.5288,66106.8228,75348.1584,81135.9612,61819.3152,-21013.3334875,Mississippi,Kemper,4731,0.6102303952652716,0.0019023462270133164,0.002113718030014796,0.008032128514056224,0.37772141196364406,28069,Mississippi,MS
1435,Kendall,Illinois,108138.1328125,43383.9816,68814.7032,86007.24,109695.1056,115690.1952,55516.1832,81181.728,96953.6952,118280.8248,124494.468,91480.4676,26956.404812499997,Illinois,Kendall,63974,0.5184606246287554,0.005220870978835152,0.012661393691187045,0.002657329540125676,0.4609997811610967,17093,Illinois,IL
1436,Kendall,Texas,104523.703125,41985.7032,63161.6424,75703.236,91923.6792,97666.008,57378.4044,75613.8864,87611.5248,101319.6444,107108.976,81657.3804,28909.816724999997,Texas,Kendall,26452,0.22758203538484803,0.001738998941478905,0.010925449871465296,0.0005292605474066233,0.7592242552548012,48259,Texas,TX
1437,Kenedy,Texas,41779.5,36622.1724,48378.0732,56293.6464,67651.6992,71084.8536,47741.8716,59478.4164,67657.0248,77473.2948,81301.6464,63565.0578,-17698.916400000002,Texas,Kenedy,194,0.33505154639175255,0.005154639175257732,0.005154639175257732,0.0,0.654639175257732,48261,Texas,TX
1438,Kennebec,Maine,73432.4375,37308.0348,52001.4312,63667.7748,77519.7828,83429.1444,48939.024,65357.1624,75511.1772,87641.4024,93818.742,70434.1698,8075.275099999999,Maine,Kennebec,72615,0.4806444949390622,0.010053019348619432,0.01936239069062866,0.011788198030709908,0.4781518969909798,23011,Maine,ME
1439,Kenosha,Wisconsin,81019.65625,35887.134,62460.1284,77781.0756,95180.268,101642.754,50194.9752,74882.2032,88644.0936,104245.4532,110924.6724,83212.5846,6137.453049999996,Wisconsin,Kenosha,88738,0.47547837454078296,0.0003944195271473326,0.011686087132908111,0.005645833802880389,0.5067952849962812,55059,Wisconsin,WI
1440,Kent,Delaware,72821.4765625,41398.9128,60764.7888,74652.4332,94710.0648,101117.1444,54285.744,74357.3208,86134.0668,103957.6056,110459.508,80393.25,-1535.8442375000013,Delaware,Kent,87025,0.5119448434357943,0.0048261993679977015,0.011996552714737145,0.0,0.47123240448147086,10001,Delaware,DE
1441,Kent,Maryland,86792.46875,38450.0712,55964.268,66782.0568,83269.23,88041.3456,49637.73,67069.2072,76869.3228,91376.6724,97279.3188,71969.265,19723.261549999996,Maryland,Kent,10794,0.49370020381693536,0.006299796183064666,0.01083935519733185,0.007874745228830832,0.48128589957383733,24029,Maryland,MD
1442,Kent,Michigan,79253.515625,35017.0728,53594.5836,72373.9572,89468.6664,94623.6504,47130.1644,65689.4412,82408.1604,97488.24,102927.0708,77391.0588,13564.074424999999,Michigan,Kent,361048,0.5204709623097206,0.00265061709246416,0.01521958299173517,0.0026035319403514214,0.45905530566572866,26081,Michigan,MI
1443,Kent,Rhode Island,95529.734375,39032.6544,62166.0876,78091.236,94672.0668,99997.266,52420.5936,73447.482,87759.0,102396.2808,108780.0,82925.118,22082.252374999996,Rhode Island,Kent,93093,0.5275692049885599,0.0,0.011440172730495312,0.009818138850396915,0.45117248343054794,44003,Rhode Island,RI
1444,Kent,Texas,75728.421875,37312.5792,50229.6036,59226.732,71859.6156,76403.2908,49438.758,62082.6264,71279.6892,82066.1364,86992.3248,66681.1578,13645.795474999999,Texas,Kent,462,0.10173160173160173,0.006493506493506494,0.0021645021645021645,0.0,0.8896103896103896,48263,Texas,TX
1445,Kenton,Kentucky,84686.453125,34399.6548,53725.0608,71320.014,89273.8188,95736.3984,49755.1644,67418.4432,83906.5836,99866.6016,107454.1644,77613.29879999999,17268.009925000006,Kentucky,Kenton,82108,0.3929580552443124,0.0,0.01656355044575437,0.004384469235640863,0.5860939250742924,21117,Kentucky,KY
1446,Keokuk,Iowa,70694.921875,34621.266,50159.5548,60321.9204,71777.6952,76712.1264,46232.8128,62492.5956,71012.4552,81094.3248,86168.2908,66752.5254,8202.326275,Iowa,Keokuk,5303,0.26664152366584953,0.0003771450122572129,0.009617197812558929,0.005091457665472374,0.718272675843862,19107,Iowa,IA
1447,Kern,California,61059.18359375,37937.6832,54069.9144,63954.228,81115.8168,86222.4612,48553.6464,66026.4084,75929.4252,90784.7172,96046.4244,70977.9168,-4967.22480625,California,Kern,305292,0.43684734614729503,0.003517943477064581,0.012912228292913015,0.007946490572959658,0.5387759915097677,06029,California,CA
1448,Kerr,Texas,67776.6796875,36651.5364,47992.0368,57068.6196,71675.8764,76143.4632,48258.36,59918.3088,69090.3696,82015.5996,86819.256,64504.3392,7858.370887500001,Texas,Kerr,27745,0.23514146693097857,0.0018381690394665706,0.010200036042530185,0.00028834024148495225,0.7525319877455398,48265,Texas,TX
1449,Kershaw,South Carolina,63838.80078125,35687.2824,48513.7764,57847.9572,71917.6404,77781.9252,47807.358,60682.8804,69192.4392,82831.992,88238.022,64937.659799999994,3155.920381249998,South Carolina,Kershaw,33629,0.3776205061107972,0.002676261559963127,0.010229266406970175,0.0007434059888786464,0.6087305599333909,45055,South Carolina,SC
1450,Kewaunee,Wisconsin,83004.5078125,35569.3452,57585.7848,71190.2928,87998.3436,94180.2888,48223.9956,69276.0876,81705.1176,96463.2072,102997.5816,76447.7052,13728.420212500001,Wisconsin,Kewaunee,12095,0.3287308805291443,0.00041339396444811904,0.010500206696982223,0.004960727573377429,0.6553947912360479,55061,Wisconsin,WI
1451,Keweenaw,Michigan,65545.390625,36382.9044,53260.1544,68246.1156,85420.4472,91520.3208,50423.7828,66605.3904,81322.518,95787.9732,102180.2112,74784.3168,-1059.9997750000039,Michigan,Keweenaw,1557,0.43159922928709055,0.002569043031470777,0.010918432883750802,0.0012845215157353885,0.5536287732819525,26083,Michigan,MI
1452,Keya Paha,Nebraska,59775.65234375,39776.5812,57447.1524,77060.6892,94012.1952,101572.23,55431.8616,73482.51,90660.1176,105837.9144,113644.0308,83860.4034,-13706.857656249995,Nebraska,Keya Paha,529,0.09262759924385633,0.0,0.007561436672967864,0.0,0.8998109640831758,31103,Nebraska,NE
1453,Kidder,North Dakota,65425.25,37527.8736,51092.6484,62249.4024,76506.492,82407.3804,48801.4572,62634.2808,73001.1564,86645.004,91845.0876,67817.71860000001,2790.9691999999995,North Dakota,Kidder,1460,0.15136986301369862,0.0,0.015068493150684932,0.0013698630136986301,0.8321917808219178,38043,North Dakota,ND
1454,Kimball,Nebraska,67385.4609375,37555.02,55405.254,74966.484,91316.8008,98967.726,55622.1912,72008.3316,89436.4452,104053.0896,111931.6056,82201.4646,-4622.870662500005,Nebraska,Kimball,1874,0.14300960512273211,0.0,0.02294557097118463,0.0,0.8340448239060833,31105,Nebraska,NE
1455,Kimble,Texas,58644.08984375,34153.008,46566.8088,55234.728,65264.3256,70264.0248,46791.1464,58285.0428,66286.242,76338.1284,80966.1324,61774.6842,359.0470437499971,Texas,Kimble,2292,0.12390924956369982,0.0017452006980802793,0.007417102966841187,0.0,0.8669284467713787,48267,Texas,TX
1456,King,Texas,51769.48828125,38329.9956,51164.1744,60480.3864,71123.6424,75041.3904,50188.8756,63694.23,71679.1344,81316.8636,85683.3396,67408.9362,-11924.741718750003,Texas,King,159,0.050314465408805034,0.0,0.0,0.0,0.949685534591195,48269,Texas,TX
1457,King,Washington,121465.3046875,52762.5588,80673.1116,98931.5628,128330.244,134363.796,65810.52,92223.9084,109433.8128,136393.884,143307.768,104182.6878,29241.3962875,Washington,King,1210507,0.7495289163961877,0.004677378982525504,0.014992065308172526,0.008442743412470973,0.22235889590064328,53033,Washington,WA
1458,King George,Virginia,103466.0703125,40955.52,62205.3456,75113.8944,95761.008,102087.9252,55929.2808,75130.4352,87393.6912,105189.9612,111804.9144,81262.0632,28335.635112499993,Virginia,King George,14227,0.3798411471146412,0.0,0.022070710620650875,0.004428199901595558,0.5936599423631124,51099,Virginia,VA
1459,King William,Virginia,77346.6953125,44566.9632,64540.248,79371.6792,97268.1324,104296.4412,57677.2092,76936.1772,89990.004,106937.8356,113344.9452,84680.8416,410.51811249999446,Virginia,King William,10737,0.30362298593648135,0.0,0.01322529570643569,0.0013970382788488405,0.6817546800782341,51101,Virginia,VA
1460,Kingfisher,Oklahoma,68692.609375,37359.996,51950.1744,68361.1752,85313.7252,91316.0748,49564.4004,65709.984,80377.1544,95524.4472,101586.492,74369.1648,2982.6253750000033,Oklahoma,Kingfisher,6465,0.13209590100541377,0.0,0.009899458623356535,0.004021655065738592,0.8539829853054911,40073,Oklahoma,OK
1461,Kingman,Kansas,77058.1640625,34675.3824,53563.728,67073.1912,82844.8296,88720.4412,48817.494,66784.5708,78686.3616,92610.2808,98665.734,72879.7764,10273.593262499999,Kansas,Kingman,3949,0.19042795644466953,0.0,0.016966320587490504,0.0,0.7926057229678399,20095,Kansas,KS
1462,Kings,California,61931.984375,41280.2256,56814.762,66645.3228,85273.3296,90224.25,51473.7132,68518.1256,78197.1096,94221.8256,99138.012,73357.6176,-6586.141224999999,California,Kings,43861,0.42632406921866806,0.0028499122227035405,0.013770775860103508,0.008230546499167825,0.548824696199357,06031,California,CA
1463,Kings,New York,70138.3828125,54062.8596,84809.3088,118638.3756,144025.452,147591.444,66429.99,97344.732,129192.144,153900.876,158261.352,123915.2598,-27206.349187500004,New York,Kings,920380,0.764151763402073,0.004322127816771334,0.0027206153979877877,0.008492144548990634,0.2203133488341772,36047,New York,NY
1464,Kingsbury,South Dakota,73825.7109375,36254.7888,51008.9532,64782.732,80217.246,86491.1364,50087.268,65395.9332,77633.496,91559.8764,97943.6484,71514.7146,8429.7777375,South Dakota,Kingsbury,2779,0.2947103274559194,0.0,0.020151133501259445,0.0,0.6851385390428212,46077,South Dakota,SD
1465,Kinney,Texas,54885.90625,34814.7684,47928.36,56531.5368,66727.4184,71454.1464,46347.0816,59006.1504,66954.1872,77136.5508,81407.8296,62866.7844,-4120.244149999999,Texas,Kinney,1603,0.27822832189644414,0.0012476606363069245,0.006862133499688085,0.0,0.7136618839675608,48271,Texas,TX
1466,Kiowa,Colorado,53266.6015625,37678.0992,52583.238,63779.9004,77340.6096,82106.0748,47846.8008,64434.3864,74085.978,86000.3736,90910.1952,69260.18220000001,-11167.784837500003,Colorado,Kiowa,903,0.10852713178294573,0.0,0.009966777408637873,0.0011074197120708748,0.8803986710963455,08061,Colorado,CO
1467,Kiowa,Kansas,67201.65625,36442.6236,50977.9104,60530.004,72560.9652,77740.8048,50150.1444,64580.262,72702.9552,83472.0708,88939.9044,68570.61360000001,2621.3942499999976,Kansas,Kiowa,1165,0.13390557939914163,0.0,0.024892703862660945,0.0,0.8412017167381974,20097,Kansas,KS
1468,Kiowa,Oklahoma,55566.69140625,36344.0856,50356.3068,65070.252,78081.2052,84224.6016,48127.3476,63097.2132,76986.7968,89477.508,95026.1016,71028.5244,-7530.521793749998,Oklahoma,Kiowa,3427,0.2039684855558798,0.0,0.009629413481178874,0.006419608987452583,0.7799824919754887,40075,Oklahoma,OK
1469,Kit Carson,Colorado,61758.453125,36818.0304,53245.998,64542.1704,78243.5508,82909.9572,47049.4128,65173.8048,75001.4292,87048.3804,91810.8168,70087.617,-3415.351674999998,Colorado,Kit Carson,3871,0.17101524153965383,0.0005166623611469904,0.008783260139498837,0.007491604236631361,0.812193231723069,08063,Colorado,CO
1470,Kitsap,Washington,91497.390625,41277.492,68737.9692,84074.2212,106692.8556,113013.6684,56187.018,80314.254,93879.3168,115132.8756,121097.424,88976.769,11183.136625,Washington,Kitsap,158672,0.5689535645860644,0.004556569527074721,0.030333014016335584,0.008167792679237673,0.3879890591912877,53035,Washington,WA
1471,Kittitas,Washington,79299.71875,37302.0612,56062.2252,69423.0936,87064.3764,92741.8248,50654.8944,69015.3108,80587.488,96246.6264,102235.992,75005.29079999999,10284.407949999993,Washington,Kittitas,26364,0.43320436959490216,0.003830981641632529,0.020482476103777878,0.0074723107267485964,0.5350098619329389,53037,Washington,WA
1472,Kittson,Minnesota,76782.96875,33482.106,50467.3764,61385.8416,74057.496,79662.3756,46347.9876,62268.756,72448.4652,83481.3276,89203.0548,67358.6106,14514.212749999999,Minnesota,Kittson,2639,0.38120500189465706,0.0030314513073133762,0.01667298219022357,0.013262599469496022,0.5858279651383099,27069,Minnesota,MN
