,county_name,noHS,HS,someCol,Col
649,Greene County,9.340148698884757,44.5864312267658,29.55390334572491,16.51951672862454
650,Grundy County,6.387854482956174,31.70438269836723,35.27069607562303,26.63706674305357
651,Hamilton County,11.83680616354404,32.34109613027491,37.10383470495535,18.7182630012257
652,Hancock County,6.5928927680798,34.40617206982544,34.46072319201995,24.54021197007481
653,Hardin County,15.18771331058021,34.19795221843003,37.23549488054608,13.37883959044369
654,Henderson County,7.543679342240493,42.85714285714285,31.03802672147996,18.56115107913669
655,Henry County,7.718755372184975,34.43069165090826,33.91209672798121,23.93845624892556
656,Iroquois County,11.55656717190006,38.50809580466608,33.99203352128705,15.94330350214681
657,Jackson County,8.370914931735344,22.8856489775746,34.5894853895101,34.15395070117996
658,Jasper County,7.970570202329859,37.58430410790925,34.68730839975475,19.75781729000613
659,Jefferson County,10.10548845742241,31.71915609234062,40.00152881822351,18.17382663201345
660,Jersey County,7.592321023863486,37.30169310758566,32.68230902546328,22.42367684308759
661,Jo Daviess County,7.754755846358901,35.72640252029565,31.39464437174361,25.12419726160184
662,Johnson County,16.92371390125246,32.58461856950626,33.15391781389091,17.33774971535038
663,Kane County,13.97087945455452,22.586758747752,27.47617049865194,35.96619129904154
664,Kankakee County,10.45680460155246,34.80063662254984,33.99508572066789,20.7474730552298
665,Kendall County,6.381136748950906,24.6491998028064,33.70808133033535,35.26158211790734
666,Knox County,11.06237816764133,35.18518518518518,34.10159385391584,19.65084279325765
667,Lake County,9.187170764646115,20.14403813751574,24.34930419908874,46.31948689874941
668,La Salle County,9.445188543169174,35.45358541108592,36.60493509169586,18.49629095404904
669,Lawrence County,15.63468863495438,36.64629285144832,34.43174771901851,13.28727079457879
670,Lee County,10.38438558056164,34.63851822346146,36.33539135630352,18.64170483967337
671,Livingston County,9.862666719436419,41.9440376776032,31.42042980963312,16.77286579332727
672,Logan County,9.654543612602573,35.64481815418904,33.63387701347381,21.06676121973458
673,McDonough County,4.951151851405138,32.89108672054034,29.94210589796165,32.21565553009287
674,McHenry County,6.464794042793855,25.98972570459044,32.35931756056178,35.18616269205392
675,McLean County,4.01233385682001,23.26866357681848,27.11150266212127,45.60749990424024
676,Macon County,8.250723991980397,35.39763867231009,32.88872800178213,23.46290933392738
677,Macoupin County,8.912806114490719,40.45546716580877,32.15099048510373,18.48073623459679
678,Madison County,6.999919417658278,29.01877568562142,35.51317521287169,28.46812968384861
679,Marion County,11.0135522046192,34.94941782782973,37.83928230578354,16.19774766176752
680,Marshall County,7.552447552447553,39.21911421911422,35.23310023310023,17.99533799533799
681,Mason County,9.363883657668968,40.94998953756016,32.95668549905838,16.72944130571249
682,Massac County,12.6858372456964,34.74178403755869,39.45618153364632,13.11619718309859
683,Menard County,4.281592613964224,33.81419503750721,37.46105020196192,24.44316214656665
684,Mercer County,7.477797513321492,38.47246891651865,35.31971580817051,18.73001776198934
685,Monroe County,4.691879595401552,25.58800828695617,32.66848113092578,37.0516309867165
686,Montgomery County,12.15079748670856,39.89850169163847,30.08699855002417,17.86370227162881
687,Morgan County,10.59479553903346,38.86487421111784,29.46312786375033,21.07720238609839
688,Moultrie County,13.45136345136345,33.08913308913309,33.64875864875864,19.81074481074481
689,Ogle County,9.047195508366224,34.07915948635277,35.28823169714826,21.58541330813275
690,Peoria County,7.823298546798632,27.42152631020668,31.83824669337533,32.91692844961936
691,Perry County,16.37840670859539,37.04140461215933,34.93841719077568,11.6417714884696
692,Piatt County,6.301089918256131,32.05040871934604,30.56880108991826,31.07970027247957
693,Pike County,8.858931150698123,41.30958112662494,32.25806451612903,17.5734232065479
694,Pope County,10.87779690189329,43.16695352839931,31.46299483648881,14.49225473321859
695,Pulaski County,10.71049840933192,39.95227995758218,34.62354188759279,14.71367974549311
696,Putnam County,6.687743190661479,39.68871595330739,33.65758754863813,19.965953307393
697,Randolph County,14.92220969560316,38.41713641488163,33.47012401352875,13.19052987598647
698,Richland County,7.665030005455538,31.22385888343335,41.71667575922895,19.39443535188216
699,Rock Island County,10.97617372071981,29.61696994068564,35.83593043128582,23.57092590730874
700,St. Clair County,7.725484861880958,27.33022749685449,35.31245395087338,29.63183369039118
701,Saline County,12.15421349950498,29.15380583542019,39.52594490711083,19.16603575796401
702,Sangamon County,7.225239430039711,27.64613992057931,31.15291403877599,33.975706610605
703,Schuyler County,7.593984962406015,38.57142857142858,36.46616541353384,17.36842105263158
704,Scott County,5.996573386636208,44.43175328383781,27.49857224443175,22.07310108509423
705,Shelby County,6.836647070480216,42.79014465948874,32.98104234097364,17.3921659290574
706,Stark County,10.42311661506708,39.08668730650155,30.98555211558308,19.5046439628483
707,Stephenson County,8.095282989220955,33.55017127054461,37.00700795072436,21.34753778951007
708,Tazewell County,6.77687202970565,30.3519426672296,35.20400982971215,27.6671754733526
709,Union County,10.76923076923077,35.29601288763592,31.23640757148611,22.6983487716472
710,Vermilion County,9.76796919287683,41.05401020388217,32.85571866997674,16.32230193326427
711,Wabash County,8.117443868739207,33.22230446582778,40.15544041450777,18.50481125092524
712,Warren County,12.1220375919368,33.76918187596477,31.71706165440843,22.39171887769
713,Washington County,7.864943392445646,33.13295260995892,36.42921550946799,22.57288848812744
714,Wayne County,12.61182248728293,34.79214172952113,37.37063673039818,15.22539905279775
715,White County,10.31237484981978,34.11093311974369,39.36724068882659,16.20945134160993
716,Whiteside County,8.650175599328142,37.8912811116201,34.63124141090243,18.82730187814933
717,Will County,8.520828764907543,25.97044219466813,30.13966898905532,35.369060051369
718,Williamson County,7.311783107403545,29.82481751824817,36.24400417101147,26.61939520333681
719,Winnebago County,11.82381011148134,31.31401949895101,33.60586614011272,23.25630424945494
720,Woodford County,5.71935098469958,28.057193509847,31.30997803214244,34.91347747331098
721,Indiana,10.23012902741349,33.01320488206071,28.91308878004912,27.84357731047669
722,Adams County,13.74349843025163,44.30907642565953,27.52448338878215,14.42294175530669
723,Allen County,9.936967447241873,28.22404075221257,31.95055419634499,29.88843760420056
724,Bartholomew County,8.401672438853698,30.35871301164606,26.02149765822671,35.21811689127353
725,Benton County,11.57589209492915,40.22537135052075,30.68123612771043,17.51750042683968
726,Blackford County,9.12170053725765,49.46274234991824,27.16654987152535,14.24900724129876
727,Boone County,5.590678606106376,18.97076275757903,26.02438234976804,49.41417628654655
728,Brown County,6.939051156508526,34.22252237042039,31.14975519162587,27.68867128144522
729,Carroll County,10.91152437306284,42.42040011270781,31.98788391096084,14.68019160326853
730,Cass County,15.3185945821679,41.34641173991341,29.7176137016744,13.6173799762443
731,Clark County,9.092102123598186,35.01312335958005,33.14006203769983,22.75471247912193
732,Clay County,8.809081977950004,41.57843030236874,33.31514026852964,16.29734745115162
733,Clinton County,13.18416043823407,45.36001114154404,26.51687479689894,14.93895362332296
734,Crawford County,17.14208826695371,46.91872981700754,24.20613562970937,11.73304628632939
735,Daviess County,23.13270485859318,33.67174280879864,29.51414068165337,13.6814116509548
736,Dearborn County,9.239593389743881,38.22761088079959,27.62791754216594,24.90487818729059
737,Decatur County,8.218484558699442,44.49007144062553,26.46678292175283,20.8246610789222
738,DeKalb County,9.046622525644105,43.4560362276579,28.81059384541494,18.68674740128306
739,Delaware County,9.5339074119181,33.59935810181537,31.42292206954852,25.44381241671801
740,Dubois County,10.002035002035,37.82729616062949,27.52340252340252,24.64726631393298
741,Elkhart County,18.06866690126838,34.57136737098181,27.34053458590247,20.01943114184733
742,Fayette County,15.05664514557193,44.36593982214643,25.52076988670971,15.05664514557193
743,Floyd County,8.72544208785417,30.8034821801792,30.20555040619377,30.26552532577286
744,Fountain County,12.148070907195,43.83906847410497,30.97844977407021,13.03441084462982
745,Franklin County,11.7144678138942,40.32504780114723,26.59655831739962,21.36392606755896
746,Fulton County,12.46784795655902,39.76850528722492,31.46613318090883,16.29751357530723
747,Gibson County,8.547274749721913,41.81979977753059,31.45717463848721,18.17575083426029
748,Grant County,11.70717383447777,37.70328876039031,31.03315865558367,19.55637874954825
749,Greene County,11.63917195996893,39.33647123337751,33.3043915368094,15.71996526984417
750,Hamilton County,2.76222854615553,14.42095058546021,22.2827810812139,60.53403978717036
751,Hancock County,6.679930732102724,30.12048192771084,30.62709553811577,32.57249180207067
752,Harrison County,9.76309092864055,42.07376079710405,29.38962761191355,18.77352066234185
753,Hendricks County,4.883829964575953,26.58192679030353,29.07984302285198,39.45440022226853
754,Henry County,9.203071525121509,42.7108797561186,30.53981766414541,17.54623105461448
755,Howard County,9.098666109427786,37.56312471702713,32.49747501131892,20.84073416222617
756,Huntington County,7.172171972745746,42.18830935968442,29.71271466709168,20.92680400047814
757,Jackson County,10.85881294964029,41.56282117163413,30.04239465570401,17.53597122302158
758,Jasper County,8.560328659462355,44.90935071894258,29.12387246583906,17.40644815575601
759,Jay County,11.97034668217167,47.13278581292245,27.95261283523512,12.94425466967076
760,Jefferson County,10.46920439255176,40.80906289335475,30.30513477147446,18.41659794261904
761,Jennings County,11.09410460758959,42.54499393043753,30.92837916292817,15.4325222990447
762,Johnson County,7.230282964894346,30.98732895020681,28.95864792114124,32.82374016375761
763,Knox County,11.3187267465895,35.4485324514262,34.5928069450186,18.63993385696569
764,Kosciusko County,12.26983564352741,34.87677928474152,28.55437195679346,24.29901311493759
765,LaGrange County,40.41286564735106,28.65647351064285,20.50194869159279,10.42871215041329
766,Lake County,10.19718644975166,35.41266395027213,30.6965470065134,23.69360259346281
767,LaPorte County,10.61942410436681,39.78857599715732,29.9305828754172,19.66141702305867
768,Lawrence County,11.20027585342152,37.97686592896775,31.06172220306573,19.761136014545
769,Madison County,10.23992057801555,39.86873310903977,30.87529645358778,19.0160498593569
770,Marion County,13.10866706477768,27.53266782965238,26.57218583320403,32.78647927236592
771,Marshall County,14.47030105777055,37.13913751017087,27.85679414157852,20.53376729048006
772,Martin County,12.66006984866123,43.10244470314319,29.80209545983702,14.43538998835856
773,Miami County,13.6048217613704,42.43229311233594,29.29933780086443,14.66354732542924
774,Monroe County,6.148417713737736,20.95945314613096,25.47148934077553,47.42063979935578
775,Montgomery County,9.474214031283879,41.94672448505498,28.34520675236178,20.23385473129936
776,Morgan County,11.51743752143131,39.94594267503076,29.42896907840329,19.10765072513464
777,Newton County,12.17452498240676,45.56147582185584,30.53181863878556,11.73218055695184
778,Noble County,17.15832887321726,39.43267323615527,27.09756635078551,16.31143153984195
779,Ohio County,10.675430643699,42.56572982774252,31.02901178603808,15.7298277425204
780,Orange County,15.1184765227504,44.7303387120221,26.81349033289722,13.33769443233028
781,Owen County,14.14359578506447,43.96884612867334,27.87486092021729,14.0126971660449
782,Parke County,15.12119382385922,38.77339774001553,33.13206245147934,12.97334598464591
783,Perry County,9.206581352833638,45.79159049360146,29.43327239488117,15.56855575868373
784,Pike County,11.77421216668591,45.13447997229597,28.92762322521066,14.16368463580746
785,Porter County,5.936629965766387,34.41950054252285,29.39380430485579,30.25006518685496
786,Posey County,7.319668458781361,36.48073476702509,31.95004480286738,24.24955197132616
787,Pulaski County,12.79659064731629,45.54250172771251,28.5648468094909,13.0960608154803
788,Putnam County,10.85653716009621,41.07383097557993,30.34367483387011,17.72595703045375
789,Randolph County,10.93969144460028,41.66666666666667,31.18279569892473,16.21084618980832
790,Ripley County,9.84709480122324,41.00407747196738,29.93374108053007,19.21508664627931
791,Rush County,10.26998871429812,45.43797204618457,27.95381543536765,16.33822380414966
792,St. Joseph County,8.985650890906225,29.58856125965805,29.30473272813282,32.12105512130291
793,Scott County,19.02797704447633,41.62482065997131,26.05810616929698,13.28909612625538
794,Shelby County,10.93293055243115,44.01131214448694,26.3617958029373,18.69396150014461
795,Spencer County,8.587355348574654,41.22212813999436,30.96951735817104,19.22099915325995
796,Starke County,14.43164123326067,44.80847088134537,28.87573964497042,11.88414824042354
797,Steuben County,7.626797082507694,39.58429950672457,29.84105569374763,22.94784771702011
798,Sullivan County,12.57276681164269,42.48243559718969,32.31180996988959,12.63298762127802
799,Switzerland County,15.04818383988139,51.31208302446256,24.47739065974796,9.16234247590808
800,Tippecanoe County,7.420327387279439,26.92054963956477,25.05073149991303,40.60839147324275
801,Tipton County,9.447594658862265,40.73532101701115,25.05030181086519,24.76678251326139
802,Union County,11.77833558602047,39.19675613052713,29.13689901525391,19.88800926819849
803,Vanderburgh County,9.052648683782905,31.63227169320767,32.09051023724407,27.22456938576536
804,Vermillion County,8.573003767343563,41.18349719746394,33.70394192777727,16.53955710741523
805,Vigo County,10.36192581175205,33.56938244318099,30.99562315510899,25.07306858995798
806,Wabash County,10.13551665725579,42.52305665349144,27.4609448522492,19.88048183700358
807,Warren County,6.490066225165562,43.11258278145695,32.36754966887418,18.02980132450331
808,Warrick County,5.453840716842609,28.26101826307029,33.46405526801797,32.82108575206913
809,Washington County,13.33299053887289,42.43109831345125,31.39654463183875,12.8393665158371
810,Wayne County,11.84398566497373,36.68843304091639,32.02295363102698,19.44462766308291
811,Wells County,6.797495659493872,42.92102909454412,32.24601462619035,18.03546061977166
812,White County,10.85545722713864,39.79351032448378,31.74041297935104,17.61061946902655
813,Whitley County,7.862656599316657,36.60944024971528,32.43767663559286,23.09022651537521
814,Iowa,7.188129161784324,30.60889180728757,32.49758005626722,29.70539897466088
815,Adair County,5.303030303030303,40.35984848484848,34.88636363636364,19.45075757575758
816,Adams County,5.470213563132259,35.96852753840389,36.2682652678906,22.29299363057325
817,Allamakee County,9.645448043322775,40.95228364156534,32.07315827117605,17.32911004393583
818,Appanoose County,9.133894591165955,35.54376657824933,36.4433168031369,18.87902202744781
819,Audubon County,8.215788171244741,36.08017817371937,34.22420193021529,21.47983172482059
820,Benton County,5.768690670111779,36.94882884907038,35.64567769477055,21.6368027860473
821,Black Hawk County,7.887973798395868,29.71228439259374,32.87034270072557,29.52939910828482
822,Boone County,5.853761622992392,32.24852071005917,36.29015215553677,25.60756551141167
823,Bremer County,3.512751348700343,30.4009318293281,32.41785188818048,33.66846493379108
824,Buchanan County,6.241371793940274,35.05776356898932,37.27385017801351,21.42701445905689
825,Buena Vista County,20.63322116855307,31.12572652187213,26.59070052003671,21.65035178953809
826,Butler County,5.856832971800434,36.56083612699665,38.47367383159141,19.10865706961152
827,Calhoun County,5.997447894512973,38.21069048631788,34.8504182617326,20.94144335743655
828,Carroll County,5.779197728079517,34.1711040113596,37.91267305644303,22.13702520411785
829,Cass County,10.66538296961917,33.84681215233205,34.53145057766367,20.95635430038511
830,Cedar County,4.447151995126409,38.72982028632349,35.03655193420651,21.78647578434359
831,Cerro Gordo County,6.488574396260711,33.37769410542716,36.24383277070891,23.88989872760322
832,Cherokee County,6.476902665540949,40.09166566156073,32.01061391870703,21.42081775419129
833,Chickasaw County,6.665852765230131,44.78085703821267,30.1794652667562,18.373824929801
834,Clarke County,15.48610020417779,41.52662164284592,28.30218313177321,14.68509502120308
835,Clay County,4.552729859505602,33.81646807753868,37.77343055308554,23.85737150987018
836,Clayton County,9.070993914807302,43.56186612576065,30.00405679513185,17.3630831643002
837,Clinton County,8.01838768395397,37.57751519452071,33.11942739024465,21.28466973128066
838,Crawford County,18.70193209529169,36.61601950853498,27.85593697242544,16.82611142374789
839,Dallas County,4.113583063953857,18.50320086201432,26.95062432655131,50.4325917474805
840,Davis County,20.51054777521716,28.91331324233292,31.43059741180642,19.14554157064351
841,Decatur County,10.10401188707281,37.65654850350244,25.81192952663978,26.42751008278497
842,Delaware County,7.807708246995442,43.15789473684211,30.23622047244094,18.79817654372151
843,Des Moines County,7.067514425373957,32.19155426513286,38.8217134036532,21.91921790583998
844,Dickinson County,4.446837975073088,27.02723495922449,37.03646714879213,31.4894599169103
845,Dubuque County,6.247065060970992,32.40324168749527,29.25244262667576,32.09725062485798
846,Emmet County,10.25250988743535,34.69729236385762,38.71311226041983,16.33708548828719
847,Fayette County,7.433328421983203,42.52983645204066,32.84219832031825,17.19463680565788
848,Floyd County,7.194841087056655,38.85766927683095,33.60663288807002,20.34085674804238
849,Franklin County,9.18818661720645,35.65415893850763,37.12369810243973,18.0339563418462
850,Fremont County,5.267593763168985,36.64138221660346,40.11799410029499,17.97302991993257
851,Greene County,6.810497504427629,37.14377716953792,35.53373047818387,20.51199484785059
852,Grundy County,4.590354445090064,33.10865775711795,36.36257989540965,25.93840790238234
853,Guthrie County,5.628964059196617,35.43868921775898,38.34566596194503,20.58668076109937
854,Hamilton County,6.497548095058468,33.02527348170501,36.23161071293851,24.245567710298
855,Hancock County,8.243681140635125,36.47440051847051,34.95787427090084,20.32404406999352
856,Hardin County,7.629117527450183,35.78690524603497,36.90931272875152,19.67466449776332
857,Harrison County,7.814347654710288,38.86480094599921,34.00670082774931,19.31415057154119
858,Henry County,8.089181077604687,36.23695869658425,34.00028583678719,21.67357438902387
859,Howard County,8.42072311785882,40.6010330255126,32.77508217248396,18.20316168414462
860,Humboldt County,6.890906384878702,37.65441285905641,37.17815151064146,18.27652924542343
861,Ida County,7.386121753937847,39.71902937420179,33.63133248190719,19.26351638995317
862,Iowa County,5.45627212293879,36.57946991280325,34.86143486143486,23.1028231028231
863,Jackson County,6.481414126718557,41.99461700734706,32.18156688732087,19.34240197861352
864,Jasper County,5.855533365989675,39.83571347827725,35.17088059082859,19.13787256490448
865,Jefferson County,7.226290097629009,24.92154811715481,29.59379358437936,38.25836820083682
866,Johnson County,3.764371642917388,15.3759932525414,26.77564700137613,54.08398810316509
867,Jones County,5.329174859312496,38.49074513526341,34.48369380974982,21.69638619567428
868,Keokuk County,7.025028441410694,42.81854379977247,33.13424345847555,17.0221843003413
869,Kossuth County,6.419305608546357,35.02479969477299,39.66043494849294,18.89545974818772
870,Lee County,6.695815115552779,37.18092858630023,36.8894440974391,19.23381220070789
871,Linn County,5.103030146336419,25.94433528103832,34.646310564145,34.30632400848027
872,Louisa County,15.463645943098,37.30242360379346,31.92834562697576,15.30558482613277
873,Lucas County,7.167687468962091,43.12199966892899,34.76245654692931,14.9478563151796
874,Lyon County,6.266250650026,40.48361934477379,33.93135725429018,19.31877275091004
875,Madison County,3.526877860540249,33.63546621197165,38.08669119626671,24.75096473122139
876,Mahaska County,8.035714285714286,39.57878953107961,31.39312977099237,20.99236641221374
877,Marion County,5.978039853599023,33.50503818173603,29.63716054403326,30.87976142063169
878,Marshall County,14.73180653909899,34.5449751393702,30.0135603435287,20.70965797800211
879,Mills County,4.778761061946903,31.37659783677483,35.19174041297935,28.65290068829892
880,Mitchell County,7.240323029796714,34.82316903369535,36.46616541353384,21.4703425229741
881,Monona County,7.193320488118175,39.80411046885035,37.95761078998073,15.04495825305074
882,Monroe County,6.499032882011606,40.4642166344294,33.2495164410058,19.78723404255319
883,Montgomery County,7.809172227743859,34.72951867102087,38.77608973448815,18.68521936674712
884,Muscatine County,10.39119378548786,34.92527954854216,31.78667224022015,22.89685442574982
885,O'Brien County,8.405707196029777,36.54880066170389,33.76757650951199,21.27791563275434
886,Osceola County,11.42659279778393,37.74238227146814,33.79501385041551,17.03601108033241
887,Page County,7.92273987302155,38.81784852007512,35.97424662434052,17.28516498256282
888,Palo Alto County,6.536901865369019,29.42416869424169,40.74614760746147,23.29278183292782
889,Plymouth County,5.629932768196434,35.2586962876352,35.33469745688395,23.77667348728442
890,Pocahontas County,10.47771979124849,36.5114411882778,35.88920112404656,17.12163789642714
891,Polk County,7.51022946640517,24.90878918216609,29.5544601705065,38.02652118092224
892,Pottawattamie County,10.04078922405616,32.50332005312085,34.58230569784354,22.87358502497945
893,Poweshiek County,5.827409489171764,38.51049760290957,26.02909571830054,29.63299718961812
894,Ringgold County,6.732247156470949,39.62496157393176,33.32308638180142,20.31970488779588
895,Sac County,6.404365307294658,36.31533601378518,39.20160827110855,18.0786904078116
896,Scott County,6.062733686365405,27.87487099666706,32.4843081191737,33.57808719779383
897,Shelby County,6.521217933349317,34.9196835291297,36.56197554543275,21.99712299208823
898,Sioux County,7.984126234232532,29.30505031416828,31.65304483393962,31.05777861765957
899,Story County,3.145039336919278,16.8182079209816,28.95618384027871,51.08056890182041
900,Tama County,9.296137339055793,41.09012875536481,33.07296137339056,16.54077253218884
901,Taylor County,9.19315403422983,38.63080684596577,35.01222493887531,17.1638141809291
902,Union County,8.928786600795277,32.97987709362574,35.36570671165201,22.72562959392698
903,Van Buren County,12.19077775578864,38.19513160498714,33.34652681575302,16.2675638234712
904,Wapello County,12.00982432769961,36.57480642744152,32.32453584214471,19.09083340271418
905,Warren County,4.22609305588029,29.50958615852233,33.95487491232172,32.30944587327566
906,Washington County,8.084185680566483,36.86073957513769,31.43849986886966,23.61657487542617
907,Wayne County,10.52028420811368,42.26449690579876,32.06509282603713,15.15012606005042
908,Webster County,8.497463145699333,34.89672805720906,36.71047900603252,19.89532979105909
909,Winnebago County,5.687794076944368,32.97813451425408,37.26819817326322,24.06587323553833
910,Winneshiek County,4.115599939476471,33.87804509002875,31.38901497957331,30.61733999092147
911,Woodbury County,12.25617201226957,32.59030941957771,31.82346109175377,23.33005747639894
912,Worth County,6.874649729123856,35.81169437698487,37.32486456192789,19.98879133196338
913,Wright County,7.318166535918413,36.72531659755688,36.55721170010086,19.39930516642385
914,Kansas,8.392149435651586,25.66865648499884,31.53483101286141,34.40436306648817
915,Allen County,7.343513229980184,36.18137312041031,37.76663946846952,18.70847418113999
916,Anderson County,14.4335825186889,37.66532489936746,31.45485911443358,16.44623346751006
917,Atchison County,6.047792309961649,42.43288425607238,29.37358639000885,22.14573704395713
918,Barber County,8.728522336769759,34.36426116838488,32.19931271477663,24.70790378006873
919,Barton County,11.34588883785025,30.76481396417088,37.02342673403767,20.8658704639412
920,Bourbon County,9.879797553774779,31.54787009700548,35.02741459299873,23.544917756221
921,Brown County,6.495726495726497,38.01087801087802,36.41025641025641,19.08313908313908
922,Butler County,6.303005631318272,26.58253612863831,34.85084922088789,32.26360901915552
923,Chase County,6.504961411245866,31.97353914002205,32.19404630650496,29.32745314222712
924,Chautauqua County,11.96054254007398,33.45663789560214,39.41635840526099,15.16646115906289
925,Cherokee County,11.66282613543448,32.04489704898536,36.65353452761465,19.63874228796551
926,Cheyenne County,7.881002087682671,33.50730688935282,37.00417536534447,21.60751565762004
927,Clark County,5.6657223796034,29.17847025495751,37.8186968838527,27.3371104815864
928,Clay County,5.843810873029928,36.07225075261201,32.28262794404108,25.80131043031698
929,Cloud County,4.983388704318937,31.72757475083057,40.96345514950166,22.32558139534884
930,Coffey County,6.1596052407691,32.53360558107878,38.57410243321422,22.73268674493789
931,Comanche County,4.232804232804233,32.19954648526077,45.427059712774,18.140589569161
932,Cowley County,8.114370655357845,29.95234556026756,37.79565426485376,24.13762951952083
933,Crawford County,6.781540561289773,29.04973129744946,34.0356564019449,30.13307173931587
934,Decatur County,6.564659427443238,33.21816386969398,37.90720631786772,22.30997038499507
935,Dickinson County,6.656406310119277,31.55829165063486,37.31435167372067,24.4709503655252
936,Doniphan County,8.839556004036327,34.32896064581231,38.12310797174571,18.70837537840565
937,Douglas County,3.742480664566027,18.68519048983099,25.23202520767688,52.3403036379261
938,Edwards County,12.66730401529637,33.79541108986616,35.37284894837477,18.16443594646271
939,Elk County,12.79594137542277,37.76775648252536,31.4543404735062,17.98196166854566
940,Ellis County,5.966962580065176,27.46375997303068,29.1493426227666,37.41993482413755
941,Ellsworth County,8.327925589444083,34.50140601341121,36.361669911313,20.80899848583171
942,Finney County,28.16702676484854,24.01781383658891,30.07187265752458,17.74328674103796
943,Ford County,24.93815183119088,24.06985204947853,30.50691244239631,20.48508367693427
944,Franklin County,7.215131654593537,37.5186846038864,32.24675175347821,23.01943198804185
945,Geary County,6.177292354584709,24.79044958089916,45.17653035306071,23.85572771145542
946,Gove County,5.685967657798644,39.28012519561815,35.41992696922274,19.61398017736046
947,Graham County,6.214689265536723,35.48022598870057,31.92090395480226,26.38418079096045
948,Grant County,20.89688140223082,23.74231732301389,31.27703164124744,24.08376963350785
949,Gray County,22.41526630589576,22.89945884363429,31.61492452292794,23.07035032754201
950,Greeley County,12.17391304347826,23.47826086956522,35.03105590062112,29.3167701863354
951,Greenwood County,7.641423357664233,36.54197080291971,38.20711678832117,17.60948905109489
952,Hamilton County,18.77300613496933,39.87730061349693,21.90184049079755,19.4478527607362
953,Harper County,10.92459365840661,38.18278710365041,34.1060484945377,16.78657074340528
954,Harvey County,8.332964160722987,23.18256323926815,36.4904974970097,31.99397510299915
955,Haskell County,27.64632627646326,23.20464923204649,33.87297633872976,15.27604815276048
956,Hodgeman County,8.575924468922109,24.39024390243902,36.82140047206924,30.21243115656963
957,Jackson County,5.690140845070422,40.11267605633802,33.03661971830986,21.16056338028169
958,Jefferson County,5.148591277499035,39.20494017753763,31.0536472404477,24.59282130451563
959,Jewell County,7.274401473296501,37.20073664825046,35.8195211786372,19.70534069981584
960,Johnson County,3.730066671865253,13.77056690580162,26.17211868371803,56.32724773861509
961,Kearny County,22.27427597955707,35.68994889267461,22.82793867120954,19.20783645655877
962,Kingman County,8.833458364591147,31.41410352588147,37.50937734433609,22.2430607651913
963,Kiowa County,11.87185929648241,29.02010050251256,34.54773869346734,24.56030150753769
964,Labette County,9.935220903995925,31.16675158308465,36.60382851735935,22.29419899556008
965,Lane County,4.25925925925926,28.42592592592593,43.51851851851852,23.7962962962963
966,Leavenworth County,7.0468042093103,28.0229598743705,30.29006696630025,34.64016895001895
967,Lincoln County,4.47906523855891,26.19279454722493,44.59591041869523,24.73222979552094
968,Linn County,6.319322825452423,38.71862230005838,34.45709281961471,20.50496205487449
969,Logan County,7.505285412262157,31.07822410147992,41.01479915433404,20.40169133192389
970,Lyon County,11.64454583160514,31.64143508917462,30.03940273745334,26.6746163417669
971,McPherson County,8.286723579629085,25.99352369738004,36.02198017858895,29.69777254440192
972,Marion County,8.17834708707969,30.06527897524326,34.20371966991009,27.55265426776697
973,Marshall County,8.586296617519515,39.30326684012721,33.34778837814397,18.76264816420931
974,Meade County,15.49618320610687,22.97709923664122,39.16030534351145,22.36641221374046
975,Miami County,4.70736257538288,30.075057486225,32.41789231636947,32.79968762202265
976,Mitchell County,5.170207320194523,25.69746608651139,43.2300998208344,25.90222677245968
977,Montgomery County,9.963356370889189,31.95417227144116,37.59450809406744,20.48796326360221
978,Morris County,7.200811359026369,35.3448275862069,32.20081135902637,25.25354969574036
979,Morton County,12.25842076200994,35.94699061292103,34.56653782440641,17.22805080066262
980,Nemaha County,6.554392353208921,37.29327871339706,28.03823395539372,28.1140949780003
981,Neosho County,8.98152534343913,30.51634296541923,39.99052581714827,20.51160587399337
982,Ness County,8.514013749338973,33.1041776837652,36.43574828133263,21.94606028556319
983,Norton County,9.757317988491367,30.79809857393045,36.15211408556417,23.29246935201401
984,Osage County,8.262576463069479,39.03953254816032,31.32475120971424,21.37313977905596
985,Osborne County,5.89159465828751,34.21052631578947,38.41319717203456,21.48468185388845
986,Ottawa County,5.027241208519069,33.20950965824665,40.51510648836057,21.2481426448737
987,Pawnee County,9.263803680981596,32.98568507157464,38.26175869120654,19.48875255623722
988,Phillips County,9.098639455782314,34.38208616780045,35.06235827664399,21.45691609977324
989,Pottawatomie County,4.312413183482763,29.25243086248264,29.72597550195732,36.70918045207728
990,Pratt County,7.155932767515393,27.09269429189549,33.66616741554335,32.08520552504577
991,Rawlins County,4.538174052322478,27.60277629471436,46.18259476775226,21.67645488521089
992,Reno County,8.719269491922267,30.10770311402482,40.4729571528916,20.70007024116132
993,Republic County,4.80310262529833,31.41408114558473,37.67899761336515,26.10381861575179
994,Rice County,7.117028270874425,31.09796186719264,39.28336620644313,22.50164365548981
995,Riley County,3.888426087657539,16.08846370891893,31.85177223013463,48.1713379732889
996,Rooks County,9.521110796259563,33.18220459053556,36.63927458203457,20.6574100311703
997,Rush County,7.588206863218947,32.09279845335911,39.87433542774287,20.44465925567907
998,Russell County,6.917706790776392,28.62280516183626,42.9024751427967,21.55701290459065
