,state,county_name,totalvotes,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN
513,INDIANA,Morgan,36159,0.21518847313255343,5.531126413894189e-05,0.023839154843883957,5.531126413894189e-05,0.7608617494952847
514,INDIANA,Newton,6591,0.22894856622667273,0.0,0.021241086329843728,0.0,0.7498103474434835
515,INDIANA,Noble,19190,0.24283480979676916,0.0,0.017457008858780616,0.0,0.7397081813444503
516,INDIANA,Ohio,3075,0.21723577235772357,0.0,0.11479674796747967,0.0,0.6679674796747967
517,INDIANA,Orange,8832,0.25181159420289856,0.0,0.01970108695652174,0.00022644927536231884,0.7282608695652174
518,INDIANA,Owen,9904,0.24434571890145396,0.0,0.019991922455573505,0.0,0.7356623586429726
519,INDIANA,Parke,7013,0.21431626978468557,0.0,0.015685156138599745,0.0,0.7699985740767147
520,INDIANA,Perry,8722,0.3672322861728961,0.0,0.019949552854849804,0.0,0.6128181609722541
521,INDIANA,Pike,6220,0.227491961414791,0.0,0.018167202572347267,0.0,0.7543408360128617
522,INDIANA,Porter,86509,0.45944352610711026,0.0007629264007213123,0.019142516963552927,0.00038146320036065614,0.5202695673282549
523,INDIANA,Posey,13236,0.2879268661226957,0.0001511030522816561,0.016168026594137203,0.00022665457842248413,0.695527349652463
524,INDIANA,Pulaski,5806,0.2519807096107475,0.0,0.01670685497760937,0.0,0.7313124354116431
525,INDIANA,Putnam,16597,0.2377538109296861,0.0,0.022353437368199072,0.00012050370548894379,0.7397722479966259
526,INDIANA,Randolph,11070,0.22700993676603431,9.03342366757001e-05,0.02195121951219512,9.03342366757001e-05,0.7508581752484191
527,INDIANA,Ripley,14271,0.1943802116179665,0.00028028869735827904,0.016046527923761475,0.00021021652301870928,0.7890827552378951
528,INDIANA,Rush,7932,0.2211296016137166,0.0,0.018028240040342914,0.0,0.7608421583459405
529,INDIANA,Scott,10167,0.26566342087144684,9.83574309039048e-05,0.013179895741123241,0.0,0.721058325956526
530,INDIANA,Shelby,19991,0.25126306838077134,0.0,0.02000900405182332,0.0,0.7287279275674053
531,INDIANA,Spencer,10769,0.2983563933512861,0.0,0.018478967406444422,0.0,0.6831646392422694
532,INDIANA,St. Joseph,115238,0.5197591072389316,0.00047727312171332373,0.01670455925996633,0.0017181832381679655,0.4613408771412208
533,INDIANA,Starke,10290,0.2575315840621963,0.0,0.016909620991253645,0.0,0.7255587949465501
534,INDIANA,Steuben,16162,0.2792352431629749,0.00043311471352555376,0.01930454151713897,0.0001856205915109516,0.7008414800148497
535,INDIANA,Sullivan,8994,0.2393818100956193,0.0,0.01667778519012675,0.0,0.7439404047142539
536,INDIANA,Switzerland,4154,0.23206547905633124,0.0,0.013240250361097737,0.00048146364949446316,0.7542128069330766
537,INDIANA,Tippecanoe,71448,0.4901046915239055,0.00013996193035494345,0.02564102564102564,0.00011196954428395476,0.48400235136042996
538,INDIANA,Tipton,8116,0.2259733859043864,0.0001232134056185313,0.02106949236076885,0.0,0.7528339083292263
539,INDIANA,Union,3483,0.21131208728107953,0.0,0.016939420040195233,0.0,0.7717484926787253
540,INDIANA,Vanderburgh,77662,0.44313821431330636,0.000579433957405166,0.01702248203754732,0.0004635471659241328,0.538796322525817
541,INDIANA,Vermillion,7481,0.2867263734794814,0.0,0.020184467317203584,0.0001336719689881032,0.692955487234327
542,INDIANA,Vigo,43594,0.4157223471119879,0.0003440840482635225,0.02064504289581135,0.0002523283020599165,0.5630361976418773
543,INDIANA,Wabash,14576,0.23970911086717892,6.860592755214051e-05,0.02174807903402854,0.00013721185510428101,0.7383369923161361
544,INDIANA,Warren,4472,0.21779964221824688,0.0,0.02146690518783542,0.00022361359570661896,0.7605098389982111
545,INDIANA,Warrick,33829,0.3524490821484525,0.0002660439268083597,0.01646516302580626,0.0004138461083685595,0.6304058647905643
546,INDIANA,Washington,12139,0.22934343850399538,0.0004942746519482659,0.019194332317324328,0.00016475821731608864,0.7508031963094159
547,INDIANA,Wayne,27679,0.3440875754181871,0.0005057986198923371,0.020629357997037464,0.00010838541854835796,0.6346688825463348
548,INDIANA,Wells,14050,0.20839857651245552,0.00014234875444839857,0.018576512455516014,0.00028469750889679714,0.7725978647686833
549,INDIANA,White,11166,0.27153859931936236,0.00017911517105498835,0.015224789539674011,0.0004477879276374709,0.7126097080422712
550,INDIANA,Whitley,17556,0.24117110959216223,0.00017088174982911826,0.025803144224196856,0.000227842333105491,0.7326270221007063
551,KANSAS,Allen,5892,0.2664630006788866,0.0,0.017651052274270197,0.0,0.7158859470468432
552,KANSAS,Anderson,3792,0.20622362869198313,0.0,0.021360759493670885,0.0,0.772415611814346
553,KANSAS,Atchison,7440,0.3170698924731183,0.0,0.023521505376344086,0.0,0.6594086021505376
554,KANSAS,Barber,2342,0.12425277540563621,0.0,0.015798462852263023,0.0,0.8599487617421008
555,KANSAS,Barton,11130,0.21024258760107817,0.0,0.016352201257861635,0.0,0.7734052111410602
556,KANSAS,Bourbon,6676,0.23082684242061113,0.0,0.016776512881965248,0.0,0.7523966446974236
557,KANSAS,Brown,4471,0.24692462536345336,0.0,0.02348467904271975,0.0,0.7295906955938268
558,KANSAS,Butler,32520,0.28231857318573184,0.0,0.021678966789667898,0.0,0.6960024600246002
559,KANSAS,Chase,1491,0.23138832997987926,0.0,0.015425888665325285,0.0,0.7531857813547954
560,KANSAS,Chautauqua,1639,0.1293471629042099,0.0,0.01525320317266626,0.0,0.8553996339231239
561,KANSAS,Cherokee,9128,0.24035933391761613,0.0,0.018404907975460124,0.0,0.7412357581069238
562,KANSAS,Cheyenne,1429,0.15675297410776767,0.0,0.015395381385584325,0.0,0.827851644506648
563,KANSAS,Clark,1067,0.13402061855670103,0.0,0.01874414245548266,0.0,0.8472352389878163
564,KANSAS,Clay,4182,0.21377331420373027,0.0,0.02654232424677188,0.0,0.7596843615494978
565,KANSAS,Cloud,4263,0.21581046211588084,0.0,0.023692235514895615,0.0,0.7604973023692235
566,KANSAS,Coffey,4565,0.21117196056955093,0.0,0.02453450164293538,0.0,0.7642935377875137
567,KANSAS,Comanche,916,0.13755458515283842,0.0,0.03056768558951965,0.0,0.8318777292576419
568,KANSAS,Cowley,14231,0.30025999578385215,0.0,0.021221277492797414,0.0,0.6785187267233505
569,KANSAS,Crawford,16645,0.371222589366176,0.0,0.02529288074496846,0.0,0.6034845298888555
570,KANSAS,Decatur,1498,0.14552736982643524,0.0,0.01335113484646195,0.0,0.8411214953271028
571,KANSAS,Dickinson,9349,0.2203444218633009,0.0,0.017435019788212644,0.0,0.7622205583484865
572,KANSAS,Doniphan,3709,0.18495551361552978,0.0,0.012671879212725803,0.0,0.8023726071717444
573,KANSAS,Douglas,59495,0.6855197915791243,0.0,0.023934784435666864,0.0,0.29054542398520883
574,KANSAS,Edwards,1431,0.1893780573025856,0.0,0.013277428371767994,0.0,0.7973445143256463
575,KANSAS,Elk,1361,0.14327700220426157,0.0,0.019103600293901544,0.0,0.8376193975018369
576,KANSAS,Ellis,13800,0.2707971014492754,0.0,0.02210144927536232,0.0,0.7071014492753623
577,KANSAS,Ellsworth,2853,0.22712933753943218,0.0,0.019978969505783387,0.0,0.7528916929547844
578,KANSAS,Finney,11800,0.3665254237288136,0.0,0.020254237288135593,0.0,0.6132203389830508
579,KANSAS,Ford,8915,0.33056646102075155,0.0,0.018508132361189006,0.0,0.6509254066180594
580,KANSAS,Franklin,12477,0.29574416927145947,0.0,0.02468542117496193,0.0,0.6795704095535786
581,KANSAS,Geary,9603,0.4147662188899302,0.0,0.030927835051546393,0.0,0.5543059460585233
582,KANSAS,Gove,1471,0.11284840244731476,0.0,0.009517335146159076,0.0,0.8776342624065262
583,KANSAS,Graham,1337,0.1705310396409873,0.0,0.02169035153328347,0.0,0.8077786088257293
584,KANSAS,Grant,2501,0.20711715313874451,0.0,0.01879248300679728,0.0,0.7740903638544582
585,KANSAS,Gray,2288,0.14903846153846154,0.0,0.015734265734265736,0.0,0.8352272727272727
586,KANSAS,Greeley,641,0.12168486739469579,0.0,0.0218408736349454,0.0,0.8564742589703588
587,KANSAS,Greenwood,3077,0.18492037699057523,0.0,0.020799480012999676,0.0,0.7942801429964251
588,KANSAS,Hamilton,859,0.16414435389988358,0.0,0.023282887077997673,0.0,0.8125727590221188
589,KANSAS,Harper,2678,0.17214339058999253,0.0,0.018297236743838687,0.0,0.8095593726661687
590,KANSAS,Harvey,17309,0.389797215321509,0.0,0.021953896816684963,0.0,0.588248887861806
591,KANSAS,Haskell,1410,0.1900709219858156,0.0,0.014184397163120567,0.0,0.7957446808510639
592,KANSAS,Hodgeman,1045,0.14736842105263157,0.0,0.015311004784688996,0.0,0.8373205741626795
593,KANSAS,Jackson,6584,0.2856925880923451,0.0,0.028250303766707167,0.0,0.6860571081409478
594,KANSAS,Jefferson,9782,0.3265180944592108,0.0,0.02596606011040687,0.0,0.6475158454303823
595,KANSAS,Jewell,1628,0.13022113022113022,0.0,0.017813267813267815,0.0,0.851965601965602
596,KANSAS,Johnson,347214,0.5306784864665596,0.0,0.021093619496909688,0.0,0.4482278940365308
597,KANSAS,Kearny,1455,0.18350515463917524,0.0,0.016494845360824743,0.0,0.8
598,KANSAS,Kingman,3949,0.19042795644466953,0.0,0.016966320587490504,0.0,0.7926057229678399
599,KANSAS,Kiowa,1165,0.13390557939914163,0.0,0.024892703862660945,0.0,0.8412017167381974
600,KANSAS,Labette,8563,0.31005488730585073,0.0,0.020203199813149598,0.0,0.6697419128809996
601,KANSAS,Lane,895,0.12849162011173185,0.0,0.02011173184357542,0.0,0.8513966480446927
602,KANSAS,Leavenworth,36490,0.3805426144149082,0.0,0.027240339819128528,0.0,0.5922170457659632
603,KANSAS,Lincoln,1579,0.16846105129829006,0.0,0.018999366687777075,0.0,0.8125395820139328
604,KANSAS,Linn,5046,0.17756638921918352,0.0,0.020214030915576695,0.0,0.8022195798652398
605,KANSAS,Logan,1458,0.12757201646090535,0.0,0.01577503429355281,0.0,0.8566529492455418
606,KANSAS,Lyon,13988,0.4328710323134115,0.0,0.02738061195310266,0.0,0.5397483557334859
607,KANSAS,Marion,6111,0.24807723776795942,0.0,0.021273114056619212,0.0,0.7306496481754213
608,KANSAS,Marshall,5114,0.2461869378177552,0.0,0.024638247946812672,0.0,0.7291748142354322
609,KANSAS,Mcpherson,14438,0.28632774622523893,0.0,0.023548968001108186,0.0,0.6901232857736529
610,KANSAS,Meade,1825,0.1441095890410959,0.0,0.021369863013698632,0.0,0.8345205479452055
611,KANSAS,Miami,17937,0.29252383341695937,0.0,0.021296760885320846,0.0,0.6861794056977198
612,KANSAS,Mitchell,3101,0.1799419542083199,0.0,0.012576588197355692,0.0,0.8074814575943244
613,KANSAS,Montgomery,13426,0.24042901832265753,0.0,0.01988678683152093,0.0,0.7396841948458215
614,KANSAS,Morris,2899,0.2514660227664712,0.0,0.01586754053121766,0.0,0.7326664367023111
615,KANSAS,Morton,1198,0.12520868113522537,0.0,0.011686143572621035,0.0,0.8631051752921536
616,KANSAS,Nemaha,5684,0.1630893736805067,0.0,0.016361717100633357,0.0,0.8205489092188599
617,KANSAS,Neosho,6877,0.26116038970481315,0.0,0.01614075905191217,0.0,0.7226988512432747
618,KANSAS,Ness,1513,0.09847984137475214,0.0,0.016523463317911435,0.0,0.8849966953073364
619,KANSAS,Norton,2415,0.15072463768115943,0.0,0.018219461697722567,0.0,0.831055900621118
620,KANSAS,Osage,8035,0.2658369632856254,0.0,0.024144368388301182,0.0,0.7100186683260734
621,KANSAS,Osborne,1945,0.14447300771208227,0.0,0.017994858611825194,0.0,0.8375321336760926
622,KANSAS,Ottawa,3191,0.1585709808837355,0.0,0.023503603885929175,0.0,0.8179254152303354
623,KANSAS,Pawnee,2739,0.2347572106608251,0.0,0.018619934282584884,0.0,0.74662285505659
624,KANSAS,Phillips,2781,0.11434735706580366,0.0,0.016181229773462782,0.0,0.8694714131607335
625,KANSAS,Pottawatomie,13083,0.25322938164029657,0.0,0.02430635175418482,0.0,0.7224642666055187
626,KANSAS,Pratt,4137,0.22552574329224076,0.0,0.023205221174764323,0.0,0.751269035532995
627,KANSAS,Rawlins,1504,0.1422872340425532,0.0,0.01928191489361702,0.0,0.8384308510638298
628,KANSAS,Reno,27941,0.31802727175119,0.0,0.02190329623134462,0.0,0.6600694320174654
629,KANSAS,Republic,2657,0.15957847196085811,0.0,0.01919458035378246,0.0,0.8212269476853594
630,KANSAS,Rice,4319,0.2234313498495022,0.0,0.02130122713591109,0.0,0.7552674230145867
631,KANSAS,Riley,25171,0.5071312224385205,0.0,0.031623693933494894,0.0,0.4612450836279846
632,KANSAS,Rooks,2699,0.12560207484253427,0.0,0.012967765839199704,0.0,0.861430159318266
633,KANSAS,Rush,1677,0.1759093619558736,0.0,0.01908169350029815,0.0,0.8050089445438283
634,KANSAS,Russell,3467,0.17306028266512835,0.0,0.022209402942024805,0.0,0.8047303143928468
635,KANSAS,Saline,24531,0.334841628959276,0.0,0.024255024255024255,0.0,0.6409033467856997
636,KANSAS,Scott,2354,0.127017841971113,0.0,0.017417162276975363,0.0,0.8555649957519117
637,KANSAS,Sedgwick,223688,0.4285880333321412,0.0,0.02414970852258503,0.0,0.5472622581452737
638,KANSAS,Seward,5294,0.34624102757839065,0.0,0.01681148469965999,0.0,0.6369474877219494
639,KANSAS,Shawnee,85657,0.502177288487806,0.0,0.02567215755863502,0.0,0.472150553953559
640,KANSAS,Sheridan,1445,0.10173010380622838,0.0,0.011072664359861591,0.0,0.8871972318339101
641,KANSAS,Sherman,2727,0.14521452145214522,0.0,0.022735606894022736,0.0,0.832049871653832
642,KANSAS,Smith,2129,0.15782057303898545,0.0,0.014091122592766557,0.0,0.828088304368248
643,KANSAS,Stafford,2034,0.17551622418879056,0.0,0.015732546705998034,0.0,0.8087512291052114
644,KANSAS,Stanton,776,0.19072164948453607,0.0,0.01804123711340206,0.0,0.7912371134020618
645,KANSAS,Stevens,2031,0.11669128508124077,0.0,0.01674052191038897,0.0,0.8665681930083703
646,KANSAS,Sumner,10928,0.237097364568082,0.0,0.0212298682284041,0.0,0.7416727672035139
647,KANSAS,Thomas,3810,0.16404199475065617,0.0,0.014435695538057743,0.0,0.821522309711286
648,KANSAS,Trego,1630,0.14846625766871166,0.0,0.015337423312883436,0.0,0.8361963190184049
649,KANSAS,Wabaunsee,3902,0.24705279343926193,0.0,0.023833931317273193,0.0,0.7291132752434649
650,KANSAS,Wallace,825,0.05333333333333334,0.0,0.013333333333333334,0.0,0.9333333333333333
651,KANSAS,Washington,2883,0.16475893166840097,0.0,0.015608740894901144,0.0,0.8196323274366979
652,KANSAS,Wichita,968,0.15392561983471073,0.0,0.011363636363636364,0.0,0.8347107438016529
653,KANSAS,Wilson,3954,0.18285280728376327,0.0,0.019726858877086494,0.0,0.7974203338391502
654,KANSAS,Woodson,1546,0.19016817593790428,0.0,0.015523932729624839,0.0,0.7943078913324709
655,KANSAS,Wyandotte,56785,0.6478471427313551,0.0,0.01871973232367703,0.0,0.33343312494496785
656,LOUISIANA,Acadia,28425,0.19148636763412488,0.0,0.008478452066842569,0.005101143359718558,0.794934036939314
657,LOUISIANA,Allen,9810,0.2148827726809378,0.0,0.0074413863404689095,0.0056065239551478085,0.7720693170234455
658,LOUISIANA,Ascension,62325,0.32730044123545926,0.0,0.01309265944645006,0.006787003610108303,0.6528198957079824
659,LOUISIANA,Assumption,11235,0.34116599910992434,0.0,0.006052514463729417,0.005607476635514018,0.6471740097908322
660,LOUISIANA,Avoyelles,17292,0.28793661808928983,0.0,0.009310663890816563,0.0071709461022438125,0.6955817719176498
661,LOUISIANA,Beauregard,16357,0.1554074708076053,0.0,0.010515375680136944,0.004157241547961117,0.8299199119642966
662,LOUISIANA,Bienville,7050,0.4350354609929078,0.0,0.006950354609929078,0.006099290780141844,0.5519148936170213
663,LOUISIANA,Bossier,54655,0.28656115634434176,0.0,0.01156344341780258,0.005251120665995792,0.6966242795718598
664,LOUISIANA,Caddo,104912,0.5252973921000458,0.0,0.009731965838035686,0.007244166539576026,0.4577264755223425
665,LOUISIANA,Calcasieu,82663,0.3143123283694035,0.0,0.013101387561545068,0.006435769328478279,0.6661505147405732
666,LOUISIANA,Caldwell,4762,0.15644687106257874,0.0,0.004409911801763965,0.004199916001679967,0.8349433011339773
667,LOUISIANA,Cameron,4039,0.08021787571180986,0.0,0.00569447883139391,0.005199306759098787,0.9088883386976975
668,LOUISIANA,Catahoula,4858,0.2612186084808563,0.0,0.005351996706463565,0.004528612597776863,0.7289007822149033
669,LOUISIANA,Claiborne,6580,0.41504559270516717,0.0,0.004407294832826748,0.007598784194528876,0.5729483282674772
670,LOUISIANA,Concordia,8828,0.3598776619845945,0.0,0.007249660172179429,0.004191209787041232,0.6286814680561849
671,LOUISIANA,De Soto,14736,0.37031758957654726,0.0,0.005361020629750271,0.005971769815418024,0.6183496199782845
672,LOUISIANA,East Baton Rouge,208182,0.5551728775782728,0.0,0.011720513781210671,0.008382088749267469,0.424724519891249
673,LOUISIANA,East Carroll,3036,0.6258234519104084,0.0,0.006587615283267457,0.011857707509881422,0.3557312252964427
674,LOUISIANA,East Feliciana,10509,0.40726995908269104,0.0,0.008468931392140071,0.007231896469692645,0.5770292130554763
675,LOUISIANA,Evangeline,15412,0.2697897742019206,0.0,0.006228912535686478,0.006812873085907086,0.7171684401764858
676,LOUISIANA,Franklin,9720,0.2734567901234568,0.0,0.004629629629629629,0.0048353909465020575,0.7170781893004116
677,LOUISIANA,Grant,9392,0.12318994889267462,0.0,0.008411413969335604,0.004152470187393526,0.8642461669505963
678,LOUISIANA,Iberia,32713,0.33708311680371716,0.0,0.007733928407666677,0.0055635374316021155,0.649619417357014
679,LOUISIANA,Iberville,16719,0.5092409833123991,0.0,0.008433518751121478,0.010227884442849453,0.47209761349363
680,LOUISIANA,Jackson,7632,0.28079140461215935,0.0,0.0066823899371069185,0.005765199161425576,0.7067610062893082
681,LOUISIANA,Jefferson,193733,0.43604858232722354,0.0,0.009987973138288263,0.007081911703220411,0.5468815328312677
682,LOUISIANA,Jefferson Davis,14841,0.21615794083956608,0.0,0.008826898456977293,0.00532309143588707,0.7696920692675696
683,LOUISIANA,La Salle,7077,0.09015119400876077,0.0,0.005510809665112336,0.0031086618623710613,0.9012293344637559
684,LOUISIANA,Lafayette,114521,0.346530330681709,0.0,0.013202818697007537,0.007029278472943827,0.6332375721483396
685,LOUISIANA,Lafourche,45388,0.191063717282101,0.0,0.009341676213977263,0.005904644399400722,0.793689962104521
686,LOUISIANA,Lincoln,19275,0.39216601815823604,0.0,0.014319066147859922,0.00669260700389105,0.586822308690013
687,LOUISIANA,Livingston,65230,0.1417905871531504,0.0,0.012524911850375594,0.004399816035566457,0.8412846849609076
688,LOUISIANA,Madison,4670,0.5683083511777302,0.0,0.004925053533190578,0.013490364025695931,0.4132762312633833
689,LOUISIANA,Morehouse,11574,0.42733713495766373,0.0,0.004838430965958182,0.005356834283739416,0.5624675997926387
690,LOUISIANA,Natchitoches,16554,0.41657605412589105,0.0,0.010390238008940436,0.007732270146188233,0.5653014377189803
691,LOUISIANA,Orleans,177819,0.8314859491955303,0.0,0.00901478469679843,0.009549035817319858,0.14995023029035143
692,LOUISIANA,Ouachita,69166,0.37464939421102855,0.0,0.009021773703842929,0.005407281034034063,0.6109215510510945
693,LOUISIANA,Plaquemines,11014,0.30996913019792993,0.0,0.009351734156528055,0.007717450517523153,0.6729616851280189
694,LOUISIANA,Pointe Coupee,12371,0.37854660092151,0.0,0.00759841564950287,0.0073559130223910755,0.6064990704065961
695,LOUISIANA,Rapides,58865,0.33084175656162407,0.0,0.01177270024632634,0.005945808205215323,0.6514397349868343
696,LOUISIANA,Red River,4132,0.3978702807357212,0.0,0.007502420135527589,0.010648596321393998,0.5839787028073572
697,LOUISIANA,Richland,9940,0.3244466800804829,0.0,0.005331991951710261,0.005533199195171026,0.6646881287726358
698,LOUISIANA,Sabine,10596,0.16336353340883353,0.0,0.004624386560966402,0.003775009437523594,0.8282370705926765
699,LOUISIANA,St. Bernard,17650,0.3484985835694051,0.0,0.01065155807365439,0.007478753541076487,0.633371104815864
700,LOUISIANA,St. Charles,28517,0.34365466213136026,0.0,0.010309639863940807,0.006662692429077392,0.6393730055756216
701,LOUISIANA,St. Helena,6158,0.543358233192595,0.0,0.006982786619032153,0.008931471256901592,0.4407275089314713
702,LOUISIANA,St. James,12590,0.517077045274027,0.0,0.003733121525019857,0.006274821286735504,0.47291501191421764
703,LOUISIANA,St. John The Baptist,21432,0.6337252706233669,0.0,0.005505785740948115,0.009051885031728256,0.3517170586039567
704,LOUISIANA,St. Landry,41154,0.4221217864606114,0.0,0.0073139913495650485,0.007532682120814501,0.5630315400690091
705,LOUISIANA,St. Martin,27038,0.31211628078999926,0.0,0.007581921739773652,0.007064131962423256,0.6732376655078038
706,LOUISIANA,St. Mary,23186,0.3474079185715518,0.0,0.007461399120158717,0.006340032778400759,0.6387906495298887
707,LOUISIANA,St. Tammany,140110,0.2694026122332453,0.0,0.013332381700092785,0.0059239169224181,0.7113410891442438
708,LOUISIANA,Tangipahoa,57661,0.32755241844574323,0.0,0.010214876606371725,0.006572900227189955,0.6556598047206951
709,LOUISIANA,Tensas,2554,0.5203602192638997,0.0,0.004306969459671104,0.006656225528582615,0.46867658574784654
710,LOUISIANA,Terrebonne,46240,0.24217128027681661,0.0,0.009385813148788927,0.005817474048442906,0.7426254325259516
711,LOUISIANA,Union,11201,0.23694313007767165,0.0,0.0067851084724578166,0.005713775555753951,0.7505579858941166
712,LOUISIANA,Vermilion,27324,0.1833186941882594,0.0,0.00834431269213878,0.005745864441516616,0.8025911286780852
713,LOUISIANA,Vernon,17268,0.16782487838776927,0.0,0.010887190178364606,0.004343293954134816,0.8169446374797313
714,LOUISIANA,Washington,19513,0.30594987956746783,0.0,0.006149746322964177,0.0059447547788653715,0.6819556193307026
715,LOUISIANA,Webster,18216,0.3388230127360562,0.0,0.006532718489240228,0.005215195432586737,0.6494290733421169
716,LOUISIANA,West Baton Rouge,14097,0.4398098886287863,0.0,0.008654323614953536,0.006455274171809605,0.5450805135844506
717,LOUISIANA,West Carroll,5052,0.1405384006334125,0.0,0.0023752969121140144,0.002573238321456849,0.8545130641330166
718,LOUISIANA,West Feliciana,6268,0.3666241225271219,0.0,0.010529674537332482,0.006541161455009573,0.6163050414805361
719,LOUISIANA,Winn,6225,0.2478714859437751,0.0,0.005783132530120482,0.004337349397590362,0.7420080321285141
720,MAINE,Androscoggin,59361,0.46523811930392006,0.010158184666700359,0.018614915516921883,0.012937787436195482,0.4930509930762622
721,MAINE,Aroostook,36210,0.38541839270919637,0.006434686550676609,0.011626622479977906,0.01436067384700359,0.5821596244131455
722,MAINE,Cumberland,195914,0.6572220464081179,0.010994620088406137,0.01509335728942291,0.012556529905979155,0.30413344630807393
723,MAINE,Franklin,17599,0.4584919597704415,0.010398318086254901,0.02005795783851355,0.013637138473776919,0.49741462583101315
724,MAINE,Hancock,35676,0.5429140038120865,0.010651418320439511,0.015388496468213926,0.011099899091826439,0.4199461823074336
725,MAINE,Kennebec,72615,0.4806444949390622,0.010053019348619432,0.01936239069062866,0.011788198030709908,0.4781518969909798
726,MAINE,Knox,26032,0.580439459127228,0.009526736324523662,0.013637062077443148,0.012945605408727719,0.38345113706207745
727,MAINE,Lincoln,23857,0.5316678542985287,0.008341367313576728,0.017604895837699627,0.012491092761034496,0.4298947897891604
728,MAINE,Oxford,33810,0.43640934634723455,0.01026323572907424,0.01922508133688258,0.01064773735581189,0.5234545992309968
729,MAINE,Penobscot,86133,0.4378461216955174,0.00866102422996993,0.021524851102364947,0.01155190229064354,0.5204161006815042
730,MAINE,Piscataquis,9996,0.3518407362945178,0.006002400960384154,0.017306922769107645,0.010304121648659464,0.6145458183273309
731,MAINE,Sagadahoc,24280,0.557166392092257,0.010255354200988468,0.019481054365733115,0.011326194398682043,0.40177100494233936
732,MAINE,Somerset,27873,0.3659096616797618,0.008251713127399276,0.01671868833638288,0.011982922541527644,0.5971370143149284
733,MAINE,Waldo,24566,0.502523813400635,0.0141252137100057,0.016364080436375477,0.011235040299601075,0.4557518521533827
734,MAINE,Washington,17570,0.3848036425725669,0.008138873079112123,0.013204325554923164,0.013659647125782584,0.5801935116676152
735,MAINE,York,131042,0.5432533080996932,0.009607606721509135,0.016704568001098884,0.012118252163428518,0.4183162650142702
736,MASSACHUSETTS,Barnstable,151512,0.6071730291990073,0.004210887586461798,0.012249854796979777,0.011306035165531443,0.36506019325201966
737,MASSACHUSETTS,Berkshire,71771,0.7204163241420629,0.00647893996182302,0.012916080310989118,0.008499254573574285,0.25168940101155063
738,MASSACHUSETTS,Bristol,281364,0.5451194893447634,0.005071722039777655,0.013032939537396397,0.01073698127692242,0.42603886780114014
739,MASSACHUSETTS,Dukes,12873,0.7701390507263264,0.006369921541210285,0.010720111862036821,0.008389652761594034,0.20438126310883245
740,MASSACHUSETTS,Essex,424599,0.6292949347501996,0.004472455187129503,0.01261425486164593,0.01250356218455531,0.34111479301646963
741,MASSACHUSETTS,Franklin,43003,0.698323372787945,0.008836592795851451,0.016091900565076856,0.016277934097621096,0.26047019975350555
742,MASSACHUSETTS,Hampden,220793,0.5704347511017106,0.005280964523331808,0.013456042537580449,0.015353747627868636,0.3954744942095085
743,MASSACHUSETTS,Hampshire,88332,0.7173164877960422,0.008694470859937508,0.012294525200380383,0.009452972875062264,0.2522415432685776
744,MASSACHUSETTS,Middlesex,869347,0.7099535628465964,0.005157894373593053,0.012249423992951031,0.011574204546630978,0.2610649142402286
745,MASSACHUSETTS,Nantucket,7338,0.714227309893704,0.005587353502316708,0.011038430089942763,0.008312891796129736,0.2608340147179068
746,MASSACHUSETTS,Norfolk,411042,0.664924752215102,0.004264770996637813,0.012628879773843062,0.01336116503909576,0.30482043197532127
747,MASSACHUSETTS,Plymouth,303870,0.5713956626188831,0.004357126402738013,0.01418369697568039,0.011119886793694671,0.39894362720900384
748,MASSACHUSETTS,Suffolk,337240,0.8021646305301862,0.005026094176254299,0.008774166765508244,0.010233068437907722,0.17380204009014352
749,MASSACHUSETTS,Worcester,434921,0.571995833726125,0.005830944010521451,0.016393781859234204,0.011034187818017524,0.3947452525861018
750,MICHIGAN,Alcona,7064,0.3032276330690827,0.0015571913929784825,0.007078142695356738,0.001840317100792752,0.6862967157417894
751,MICHIGAN,Alger,5128,0.4003510140405616,0.0017550702028081124,0.007995319812792511,0.0021450858034321374,0.5877535101404057
752,MICHIGAN,Allegan,67094,0.3643992011208156,0.0021313381226339165,0.014054908039467016,0.0024890452201389098,0.6169255074969446
753,MICHIGAN,Alpena,16969,0.3535859508515528,0.0016500677706405798,0.012964818197890271,0.002062584713300725,0.6297365784666156
754,MICHIGAN,Antrim,15949,0.37369114051037683,0.001755595962129287,0.011850272744372689,0.0015047965389679604,0.6111981942441532
755,MICHIGAN,Arenac,8831,0.31412071113124224,0.0013588495074170536,0.010984033518287849,0.0022647491790284227,0.6712716566640244
756,MICHIGAN,Baraga,4038,0.3660227835562159,0.0024764735017335313,0.007677067855373947,0.001733531451213472,0.6220901436354631
757,MICHIGAN,Barry,35905,0.3285614816877872,0.00231165575825094,0.013340760339785545,0.0020888455646845844,0.6536972566494917
758,MICHIGAN,Bay,60255,0.4340054767239233,0.002572400630653058,0.01141813957347938,0.002257074101734296,0.54974690897021
759,MICHIGAN,Benzie,12262,0.44690915022019245,0.0023650301745229163,0.010438753873756321,0.00195726635132931,0.538329799380199
760,MICHIGAN,Berrien,82391,0.45439429063854064,0.0020997439040671916,0.012889757376412472,0.00241531235207729,0.5282008957289024
761,MICHIGAN,Branch,20536,0.2999123490455785,0.002288663809894819,0.010518114530580444,0.0024347487339306585,0.6848461238800155
