state,county_name,totalvotes,county_fips,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN,fips
Missouri,Montgomery,5772,29139,0.20928620928620928,0.002079002079002079,0.014553014553014554,0.0005197505197505198,0.7735620235620235,29139
Missouri,Morgan,9487,29141,0.2028038368293454,0.0010540739959945188,0.010329925160746285,0.0013702961947928746,0.784441867819121,29141
Missouri,New Madrid,7250,29143,0.24110344827586208,0.0012413793103448277,0.00593103448275862,0.00041379310344827585,0.7513103448275862,29143
Missouri,Newton,28405,29145,0.20482309452561168,0.0023587396585108256,0.013553951769054743,0.0005280760429501848,0.7787361380038725,29145
Missouri,Nodaway,9893,29147,0.2883857272819165,0.0029313656120489233,0.013241686040634791,0.0015162235924390983,0.6939249974729607,29147
Missouri,Oregon,4739,29149,0.17366533023844694,0.00042202996412745304,0.012238868959696138,0.0018991348385735388,0.8117746359991559,29149
Missouri,Osage,7539,29151,0.1375513993898395,0.0005305743467303355,0.00888712030773312,0.0007958615200955034,0.8522350444356015,29151
Missouri,Ozark,4864,29153,0.15460526315789475,0.0014391447368421052,0.006578947368421052,0.001850328947368421,0.8355263157894737,29153
Missouri,Pemiscot,5735,29155,0.27201394943330426,0.001046207497820401,0.007846556233653008,0.0006974716652136007,0.7183958151700087,29155
Missouri,Perry,9447,29157,0.17614057372710915,0.001905366783105748,0.010797078437599238,0.0006351222610352493,0.8105218587911507,29157
Missouri,Pettis,19097,29159,0.2504581871498141,0.003037126250196366,0.01995077760904854,0.0010996491595538565,0.7254542598313871,29159
Missouri,Phelps,19568,29161,0.28807236304170075,0.0032195421095666393,0.0187551103843009,0.0010731807031888797,0.6888798037612428,29161
Missouri,Pike,7695,29163,0.22313190383365822,0.0024691358024691358,0.012085769980506823,0.0003898635477582846,0.7619233268356075,29163
Missouri,Platte,57270,29165,0.4745765671381177,0.003177929107735289,0.01574995634712764,0.001571503404924044,0.5049240440020953,29165
Missouri,Polk,15064,29167,0.19151619755708976,0.0014604354753053638,0.01845459373340414,0.0019251194901752523,0.7866436537440255,29167
Missouri,Pulaski,14414,29169,0.2594699597613431,0.002497571805189399,0.019841820452338003,0.0015956708755376716,0.7165949771055918,29169
Missouri,Putnam,2361,29171,0.15290131300296483,0.0,0.005506141465480729,0.0012706480304955528,0.8403218975010589,29171
Missouri,Ralls,5662,29173,0.21282232426704345,0.0012363122571529496,0.009007417873542917,0.0005298481102084069,0.7764040974920523,29173
Missouri,Randolph,10744,29175,0.23129188384214444,0.002513030528667163,0.018615040953090096,0.0013030528667163069,0.746276991809382,29175
Missouri,Ray,11649,29177,0.26688986179071167,0.002489484075886342,0.01244742037943171,0.0018027298480556271,0.7163705039059147,29177
Missouri,Reynolds,3298,29179,0.16040024257125532,0.002425712553062462,0.0072771376591873865,0.001212856276531231,0.8286840509399637,29179
Missouri,Ripley,5717,29181,0.1457057897498688,0.0012244184012594017,0.00594717509183138,0.0006996676578625153,0.8464229490991779,29181
Missouri,Saline,9519,29195,0.30507406240151275,0.0024162201911965544,0.014182161991805862,0.0006303183107469272,0.6776972371047378,29195
Missouri,Schuyler,2003,29197,0.18622066899650525,0.0014977533699450823,0.00998502246630055,0.0004992511233150275,0.8017973040439341,29197
Missouri,Scotland,1984,29199,0.19556451612903225,0.003528225806451613,0.012600806451612902,0.0020161290322580645,0.7862903225806451,29199
Missouri,Scott,17719,29201,0.21180653535752583,0.0016930978046165134,0.00880410858400587,0.0006208025283593882,0.7770754557254924,29201
Missouri,Shannon,3906,29203,0.18074756784434204,0.002048131080389145,0.006144393241167435,0.0007680491551459293,0.8102918586789555,29203
Missouri,Shelby,3350,29205,0.17671641791044776,0.0023880597014925373,0.01373134328358209,0.0011940298507462687,0.8059701492537313,29205
Missouri,St. Charles,222017,29183,0.4032574082164879,0.0024682794560776876,0.014940297364616223,0.0010494691847921555,0.578284545778026,29183
Missouri,St. Clair,4974,29185,0.19863289103337353,0.0014073180538801769,0.008644953759549658,0.0008041817450743868,0.7905106554081223,29185
Missouri,St. Francois,28001,29187,0.2515624441984215,0.0026070497482232778,0.012035284454126638,0.0012856683689868218,0.7325095532302418,29187
Missouri,St. Louis City,133867,29510,0.8223759402989534,0.004877975901454429,0.011182741078831975,0.0011503955418437704,0.16041294717891638,29510
Missouri,St. Louis County,536446,29189,0.6117130149166925,0.0034355741304809805,0.011406553502123233,0.0015658612423244838,0.37187899620837883,29189
Missouri,Ste. Genevieve,9484,29186,0.2860607338675664,0.0014761703922395613,0.011703922395613665,0.001687051876845213,0.6990721214677351,29186
Missouri,Stoddard,13426,29207,0.13548339043646657,0.0011917175629375838,0.0073737524206763,0.0005958587814687919,0.8553552807984508,29207
Missouri,Stone,18483,29209,0.1896878212411405,0.0011902829627225017,0.007899150570794784,0.0004869339392955689,0.8007358112860467,29209
Missouri,Sullivan,2471,29211,0.19344394981788748,0.0008093889113719142,0.0056657223796034,0.0012140833670578712,0.7988668555240793,29211
Missouri,Taney,26288,29213,0.20309646987218502,0.003081253804017042,0.012401095556908095,0.0012933657942787583,0.7801278149726111,29213
Missouri,Texas,11315,29215,0.1516570923552806,0.001237295625276182,0.00821917808219178,0.001237295625276182,0.8376491383119753,29215
Missouri,Vernon,9185,29217,0.20718562874251498,0.00130647795318454,0.011976047904191617,0.0005443658138268917,0.778987479586282,29217
Missouri,Warren,18375,29219,0.25953741496598637,0.0023945578231292517,0.017523809523809525,0.0009795918367346938,0.7195646258503401,29219
Missouri,Washington,9976,29221,0.18083400160384924,0.0022052927024859663,0.00942261427425822,0.0009021651964715317,0.806635926222935,29221
Missouri,Wayne,5878,29223,0.14375637972099353,0.0006805035726437564,0.006124532153793808,0.0010207553589656345,0.8484178291936033,29223
Missouri,Webster,18779,29225,0.19026572234943287,0.0017572820703977848,0.01352574684487992,0.0020767879013792,0.7923744608339102,29225
Missouri,Worth,1107,29227,0.1942186088527552,0.0,0.012646793134598013,0.0009033423667570009,0.7922312556458898,29227
Missouri,Wright,8739,29229,0.1336537361254148,0.0017164435290078957,0.010756379448449479,0.0010298661174047373,0.8528435747797231,29229
Montana,Beaverhead,5661,30001,0.2840487546369899,0.0,0.022964140611199436,0.0,0.6929871047518106,30001
Montana,Big Horn,4784,30003,0.5206939799331104,0.0,0.01797658862876254,0.0,0.4613294314381271,30003
Montana,Blaine,3117,30005,0.5097850497273019,0.0,0.01892845684953481,0.0,0.4712864934231633,30005
Montana,Broadwater,4097,30007,0.20380766414449597,0.0,0.02172321210641933,0.0,0.7744691237490847,30007
Montana,Carbon,7052,30009,0.34330686330119115,0.0,0.02311401020986954,0.0,0.6335791264889393,30009
Montana,Carter,864,30011,0.08564814814814815,0.0,0.017361111111111112,0.0,0.8969907407407407,30011
Montana,Cascade,39885,30013,0.387514103046258,0.0,0.027930299611382724,0.0,0.5845555973423593,30013
Montana,Chouteau,2965,30015,0.3342327150084317,0.0,0.027993254637436762,0.0,0.6377740303541315,30015
Montana,Custer,5860,30017,0.25836177474402733,0.0,0.024061433447098976,0.0,0.7175767918088737,30017
Montana,Daniels,1014,30019,0.19230769230769232,0.0,0.01972386587771203,0.0,0.7879684418145957,30019
Montana,Dawson,4825,30021,0.1993782383419689,0.0,0.021761658031088083,0.0,0.778860103626943,30021
Montana,Deer Lodge,4891,30023,0.5238192598650583,0.0,0.029237374769985686,0.0,0.44694336536495605,30023
Montana,Fallon,1575,30025,0.10920634920634921,0.0,0.017777777777777778,0.0,0.873015873015873,30025
Montana,Fergus,6507,30027,0.22990625480252036,0.0,0.02182265252804672,0.0,0.7482710926694329,30027
Montana,Flathead,59936,30029,0.33826081153230114,0.0,0.02237386545648692,0.0,0.639365323011212,30029
Montana,Gallatin,70979,30031,0.5219008439115794,0.0,0.03154454134321419,0.0,0.4465546147452063,30031
Montana,Garfield,813,30033,0.05043050430504305,0.0,0.00984009840098401,0.0,0.939729397293973,30033
Montana,Glacier,5617,30035,0.6426918283781378,0.0,0.021897810218978103,0.0,0.3354103614028841,30035
Montana,Golden Valley,503,30037,0.1550695825049702,0.0,0.02186878727634195,0.0,0.8230616302186878,30037
Montana,Granite,2102,30039,0.30352045670789723,0.0,0.021408182683158895,0.0,0.6750713606089439,30039
Montana,Hill,7182,30041,0.41506544138123086,0.0,0.033973823447507656,0.0,0.5509607351712615,30041
Montana,Jefferson,8151,30043,0.3220463746779536,0.0,0.02220586431112747,0.0,0.6557477610109189,30043
Montana,Judith Basin,1344,30045,0.20461309523809523,0.0,0.021577380952380952,0.0,0.7738095238095238,30045
Montana,Lake,16626,30047,0.41597497894863467,0.0,0.023336942138818716,0.0,0.5606880789125466,30047
Montana,Lewis And Clark,42265,30049,0.46712409795338933,0.0,0.026333845971844315,0.0,0.5065420560747663,30049
Montana,Liberty,1083,30051,0.2299168975069252,0.0,0.012003693444136657,0.0,0.7580794090489381,30051
Montana,Lincoln,11747,30053,0.2413382140120882,0.0,0.020430748276155614,0.0,0.7382310377117562,30053
Montana,Madison,6087,30057,0.29094792180055856,0.0,0.02053556760308855,0.0,0.6885165105963529,30057
Montana,Mccone,1128,30055,0.1374113475177305,0.0,0.015070921985815602,0.0,0.8475177304964538,30055
Montana,Meagher,1110,30059,0.23243243243243245,0.0,0.017117117117117116,0.0,0.7504504504504504,30059
Montana,Mineral,2563,30061,0.26765509168942647,0.0,0.01911822083495903,0.0,0.7132266874756145,30061
Montana,Missoula,71495,30063,0.6064340163647808,0.0,0.02505070284635289,0.0,0.36851528078886636,30063
Montana,Musselshell,2881,30065,0.1433530024297119,0.0,0.015619576535925026,0.0,0.8410274210343631,30065
Montana,Park,11566,30067,0.45651046169808057,0.0,0.022566142140757393,0.0,0.520923396161162,30067
Montana,Petroleum,348,30069,0.11206896551724138,0.0,0.031609195402298854,0.0,0.8563218390804598,30069
Montana,Phillips,2382,30071,0.1746431570109152,0.0,0.012594458438287154,0.0,0.8127623845507976,30071
Montana,Pondera,2995,30073,0.30150250417362273,0.0,0.02036727879799666,0.0,0.6781302170283806,30073
Montana,Powder River,1136,30075,0.13556338028169015,0.0,0.01056338028169014,0.0,0.8538732394366197,30075
Montana,Powell,3179,30077,0.23655237496067946,0.0,0.022648631645171436,0.0,0.7407989933941491,30077
Montana,Prairie,744,30079,0.1693548387096774,0.0,0.020161290322580645,0.0,0.8104838709677419,30079
Montana,Ravalli,28507,30081,0.307398182902445,0.0,0.02209983512821412,0.0,0.6705019819693409,30081
Montana,Richland,5798,30083,0.15091410831321145,0.0,0.02121421179717144,0.0,0.8278716798896171,30083
Montana,Roosevelt,4017,30085,0.475479213343291,0.0,0.027632561613144136,0.0,0.49688822504356484,30085
Montana,Rosebud,3773,30087,0.3177842565597668,0.0,0.023323615160349854,0.0,0.6588921282798834,30087
Montana,Sanders,7622,30089,0.23878247179218054,0.0,0.018630280766203097,0.0,0.7425872474416164,30089
Montana,Sheridan,2030,30091,0.2827586206896552,0.0,0.026108374384236452,0.0,0.6911330049261084,30091
Montana,Silver Bow,18658,30093,0.5569728802658377,0.0,0.02792367885089506,0.0,0.4151034408832672,30093
Montana,Stillwater,5724,30095,0.20195667365478687,0.0,0.018518518518518517,0.0,0.7795248078266946,30095
Montana,Sweet Grass,2446,30097,0.22444807849550286,0.0,0.02330335241210139,0.0,0.7522485690923958,30097
Montana,Teton,3679,30099,0.2737156836096765,0.0,0.017396031530307148,0.0,0.7088882848600163,30099
Montana,Toole,2119,30101,0.22038697498820198,0.0,0.026427560169891458,0.0,0.7531854648419065,30101
Montana,Treasure,460,30103,0.16956521739130434,0.0,0.01956521739130435,0.0,0.8108695652173913,30103
Montana,Valley,4261,30105,0.24172729406242666,0.0,0.022529922553391223,0.0,0.7357427833841821,30105
Montana,Wheatland,1068,30107,0.21067415730337077,0.0,0.018726591760299626,0.0,0.7705992509363296,30107
Montana,Wibaux,598,30109,0.12876254180602006,0.0,0.008361204013377926,0.0,0.862876254180602,30109
Montana,Yellowstone,83821,30111,0.3660061321148638,0.0,0.028274537407093688,0.0,0.6057193304780425,30111
Nebraska,Adams,14602,31001,0.28852212025749896,0.0,0.02081906588138611,0.0,0.6906588138611149,31001
Nebraska,Antelope,3583,31003,0.12615126988557074,0.0,0.010605637733742674,0.0,0.8632430923806865,31003
Nebraska,Arthur,284,31005,0.07394366197183098,0.0,0.01056338028169014,0.0,0.9154929577464789,31005
Nebraska,Banner,410,31007,0.1048780487804878,0.0,0.012195121951219513,0.0,0.8829268292682927,31007
Nebraska,Blaine,317,31009,0.11041009463722397,0.0,0.006309148264984227,0.0,0.8832807570977917,31009
Nebraska,Boone,3217,31011,0.15511345974510413,0.0,0.020205160087037613,0.0,0.8246813801678583,31011
Nebraska,Box Butte,5181,31013,0.20285659139162324,0.0,0.024705655278903685,0.0,0.7724377533294731,31013
Nebraska,Boyd,1153,31015,0.1170858629661752,0.0,0.006938421509106678,0.0,0.8759757155247181,31015
Nebraska,Brown,1679,31017,0.11375818939845146,0.0,0.01072066706372841,0.0,0.8755211435378202,31017
Nebraska,Buffalo,23589,31019,0.2691932680486668,0.0,0.025393191741913602,0.0,0.7054135402094196,31019
Nebraska,Burt,3731,31021,0.28491021173948006,0.0,0.023586169927633342,0.0,0.6915036183328866,31021
Nebraska,Butler,4498,31023,0.194086260560249,0.0,0.018452645620275678,0.0,0.7874610938194754,31023
Nebraska,Cass,15284,31025,0.3099319549856059,0.0,0.02787228474221408,0.0,0.6621957602721801,31025
Nebraska,Cedar,4996,31027,0.14511609287429944,0.0,0.019415532425940754,0.0,0.8354683746997598,31027
Nebraska,Chase,1993,31029,0.11339688911189162,0.0,0.013547415955845458,0.0,0.8730556949322629,31029
Nebraska,Cherry,3265,31031,0.11424196018376723,0.0,0.014701378254211332,0.0,0.8710566615620214,31031
Nebraska,Cheyenne,4765,31033,0.1794333683105981,0.0,0.020356768100734522,0.0,0.8002098635886674,31033
Nebraska,Clay,3558,31035,0.17762788083192804,0.0,0.021922428330522766,0.0,0.8004496908375491,31035
Nebraska,Colfax,3717,31037,0.2757600215227334,0.0,0.015065913370998116,0.0,0.7091740651062685,31037
Nebraska,Cuming,4451,31039,0.19546169400134802,0.0,0.016625477420804315,0.0,0.7879128285778477,31039
Nebraska,Custer,5993,31041,0.13115301184715503,0.0,0.019522776572668113,0.0,0.8493242115801769,31041
Nebraska,Dakota,6794,31043,0.4038857815719753,0.0,0.01825139829261113,0.0,0.5778628201354136,31043
Nebraska,Dawes,4121,31045,0.26255763164280516,0.0,0.02620723125454987,0.0,0.711235137102645,31045
Nebraska,Dawson,9178,31047,0.2720636304205709,0.0,0.017106123338417958,0.0,0.7108302462410111,31047
Nebraska,Deuel,1032,31049,0.13662790697674418,0.0,0.01937984496124031,0.0,0.8439922480620154,31049
Nebraska,Dixon,3083,31051,0.21115796302302953,0.0,0.031462860849821604,0.0,0.7573791761271489,31051
Nebraska,Dodge,16876,31053,0.328513865844987,0.0,0.020621000237022992,0.0,0.6508651339179901,31053
Nebraska,Douglas,274951,31055,0.5468247069477834,0.0,0.01979261759368033,0.0,0.43338267545853626,31055
Nebraska,Dundy,999,31057,0.10510510510510511,0.0,0.011011011011011011,0.0,0.8838838838838838,31057
Nebraska,Fillmore,3134,31059,0.22112316528398213,0.0,0.02616464582003829,0.0,0.7527121888959796,31059
Nebraska,Franklin,1724,31061,0.16009280742459397,0.0,0.0063805104408352666,0.0,0.8335266821345708,31061
Nebraska,Frontier,1440,31063,0.13125,0.0,0.015277777777777777,0.0,0.8534722222222222,31063
Nebraska,Furnas,2601,31065,0.15340253748558247,0.0,0.014994232987312572,0.0,0.831603229527105,31065
Nebraska,Gage,11068,31067,0.30583664618720635,0.0,0.021503433321286593,0.0,0.672659920491507,31067
Nebraska,Garden,1195,31069,0.13472803347280335,0.0,0.01506276150627615,0.0,0.8502092050209205,31069
Nebraska,Garfield,1075,31071,0.12372093023255815,0.0,0.008372093023255815,0.0,0.867906976744186,31071
Nebraska,Gosper,1118,31073,0.19230769230769232,0.0,0.008944543828264758,0.0,0.7987477638640429,31073
Nebraska,Grant,402,31075,0.04975124378109453,0.0,0.017412935323383085,0.0,0.9328358208955224,31075
Nebraska,Greeley,1258,31077,0.1820349761526232,0.0,0.010333863275039745,0.0,0.8076311605723371,31077
Nebraska,Hall,24374,31079,0.31513087716419136,0.0,0.02067777139574957,0.0,0.664191351440059,31079
Nebraska,Hamilton,5533,31081,0.20206036508223388,0.0,0.01915778058919212,0.0,0.778781854328574,31081
Nebraska,Harlan,1928,31083,0.1462655601659751,0.0,0.016078838174273857,0.0,0.8376556016597511,31083
Nebraska,Hayes,534,31085,0.06367041198501873,0.0,0.011235955056179775,0.0,0.9250936329588015,31085
Nebraska,Hitchcock,1469,31087,0.1191286589516678,0.0,0.02042205582028591,0.0,0.8604492852280463,31087
Nebraska,Holt,5537,31089,0.12389380530973451,0.0,0.01480946360845223,0.0,0.8612967310818133,31089
Nebraska,Hooker,442,31091,0.1334841628959276,0.0,0.01583710407239819,0.0,0.8506787330316742,31091
Nebraska,Howard,3501,31093,0.18508997429305912,0.0,0.019137389317337904,0.0,0.7957726363896029,31093
Nebraska,Jefferson,3716,31095,0.27341227125941875,0.0,0.022604951560818085,0.0,0.7039827771797632,31095
Nebraska,Johnson,2229,31097,0.2902646926873037,0.0,0.028712427097353072,0.0,0.6810228802153432,31097
Nebraska,Kearney,3604,31099,0.19450610432852386,0.0,0.022475027746947835,0.0,0.7830188679245284,31099
Nebraska,Keith,4364,31101,0.174839596700275,0.0,0.01306141154903758,0.0,0.8120989917506874,31101
Nebraska,Keya Paha,529,31103,0.09262759924385633,0.0,0.007561436672967864,0.0,0.8998109640831758,31103
Nebraska,Kimball,1874,31105,0.14300960512273211,0.0,0.02294557097118463,0.0,0.8340448239060833,31105
Nebraska,Knox,4697,31107,0.19267617628273365,0.0,0.015116031509474133,0.0,0.7922077922077922,31107
Nebraska,Lancaster,156091,31109,0.5272116906163712,0.0,0.02374256042949305,0.0,0.44904574895413574,31109
Nebraska,Lincoln,17107,31111,0.21581808616355877,0.0,0.020108727421523354,0.0,0.7640731864149178,31111
Nebraska,Logan,450,31113,0.08444444444444445,0.0,0.011111111111111112,0.0,0.9044444444444445,31113
Nebraska,Loup,454,31115,0.16519823788546256,0.0,0.019823788546255508,0.0,0.8149779735682819,31115
Nebraska,Madison,15765,31119,0.22061528702822708,0.0,0.022010783380907072,0.0,0.7573739295908658,31119
Nebraska,Mcpherson,302,31117,0.056291390728476824,0.0,0.033112582781456956,0.0,0.9105960264900662,31117
Nebraska,Merrick,4257,31121,0.17453605825698848,0.0,0.022316185106882783,0.0,0.8031477566361287,31121
Nebraska,Morrill,2557,31123,0.1509581540868205,0.0,0.02268283144309738,0.0,0.8263590144700821,31123
Nebraska,Nance,1828,31125,0.1963894967177243,0.0,0.0175054704595186,0.0,0.7861050328227571,31125
Nebraska,Nemaha,3423,31127,0.26906222611744085,0.0,0.021618463336254747,0.0,0.7093193105463044,31127
Nebraska,Nuckolls,2303,31129,0.177594442032132,0.0,0.01606600086843248,0.0,0.8063395570994355,31129
Nebraska,Otoe,8315,31131,0.2994588093806374,0.0,0.0211665664461816,0.0,0.679374624173181,31131
Nebraska,Pawnee,1429,31133,0.22533240027991602,0.0,0.025192442267319804,0.0,0.7494751574527642,31133
Nebraska,Perkins,1544,31135,0.12888601036269431,0.0,0.015544041450777202,0.0,0.8555699481865285,31135
Nebraska,Phelps,5009,31137,0.1501297664204432,0.0,0.019964064683569576,0.0,0.8299061688959872,31137
Nebraska,Pierce,4006,31139,0.11982026959560658,0.0,0.01597603594608088,0.0,0.8642036944583126,31139
Nebraska,Platte,15673,31141,0.2080010208639061,0.0,0.014483506667517387,0.0,0.7775154724685766,31141
Nebraska,Polk,2879,31143,0.18409169850642584,0.0,0.020145883987495658,0.0,0.7957624175060785,31143
Nebraska,Red Willow,5452,31145,0.1487527512839325,0.0,0.02127659574468085,0.0,0.8299706529713866,31145
Nebraska,Richardson,4126,31147,0.24139602520601067,0.0,0.013814832767813864,0.0,0.7447891420261755,31147
Nebraska,Rock,841,31149,0.09988109393579073,0.0,0.015457788347205707,0.0,0.8846611177170036,31149
Nebraska,Saline,5770,31151,0.3441941074523397,0.0,0.026516464471403812,0.0,0.6292894280762565,31151
Nebraska,Sarpy,95673,31153,0.4306962256854076,0.0,0.026005247039394604,0.0,0.5432985272751978,31153
Nebraska,Saunders,12735,31155,0.2615626226933647,0.0,0.023243031016882607,0.0,0.7151943462897526,31155
Nebraska,Scotts Bluff,15469,31157,0.27125218178292065,0.0,0.020751179778912665,0.0,0.7079966384381666,31157
Nebraska,Seward,9142,31159,0.2666812513673157,0.0,0.02340844454167578,0.0,0.7099103040910085,31159
Nebraska,Sheridan,2672,31161,0.12724550898203593,0.0,0.014970059880239521,0.0,0.8577844311377245,31161
Nebraska,Sherman,1698,31163,0.20200235571260305,0.0,0.019434628975265017,0.0,0.7785630153121319,31163
Nebraska,Sioux,729,31165,0.09876543209876543,0.0,0.0205761316872428,0.0,0.8806584362139918,31165
Nebraska,Stanton,3161,31167,0.1683011705156596,0.0,0.021512179689971527,0.0,0.8101866497943688,31167
Nebraska,Thayer,2980,31169,0.20939597315436242,0.0,0.016107382550335572,0.0,0.774496644295302,31169
Nebraska,Thomas,427,31171,0.1053864168618267,0.0,0.0117096018735363,0.0,0.882903981264637,31171
Nebraska,Thurston,2325,31173,0.48258064516129034,0.0,0.00989247311827957,0.0,0.5075268817204301,31173
Nebraska,Valley,2340,31175,0.17606837606837608,0.0,0.011538461538461539,0.0,0.8123931623931624,31175
Nebraska,Washington,12413,31177,0.2863127366470636,0.0,0.022234753887053895,0.0,0.6914525094658825,31177
Nebraska,Wayne,4200,31179,0.24333333333333335,0.0,0.029285714285714286,0.0,0.7273809523809524,31179
Nebraska,Webster,1876,31181,0.17857142857142858,0.0,0.015991471215351813,0.0,0.8054371002132196,31181
Nebraska,Wheeler,502,31183,0.11752988047808766,0.0,0.0099601593625498,0.0,0.8725099601593626,31183
Nebraska,York,7143,31185,0.22819543609127818,0.0,0.024639507209855804,0.0,0.747165056698866,31185
Nevada,Carson City,29739,32510,0.4282255623928175,0.0,0.014526379501664482,0.01543427822051851,0.5418137798849995,32510
Nevada,Churchill,12881,32001,0.23662759102554148,0.0,0.021892710193307973,0.014284605232513004,0.7271950935486375,32001
Nevada,Clark,972308,32003,0.5366375675197571,0.0,0.009004348416345438,0.011279347696408957,0.4430787363674885,32003
Nevada,Douglas,34117,32005,0.3391271213764399,0.0,0.011929536594659554,0.01515373567429727,0.6337896063546032,32005
Nevada,Elko,21957,32007,0.20745092681149518,0.0,0.01703329234412716,0.013389807350730974,0.7621259734936466,32007
Nevada,Esmeralda,480,32009,0.15,0.0,0.0125,0.014583333333333334,0.8229166666666666,32009
Nevada,Eureka,1008,32011,0.10317460317460317,0.0,0.005952380952380952,0.010912698412698412,0.8799603174603174,32011
Nevada,Humboldt,7771,32013,0.21734654484622315,0.0,0.013383090979281946,0.012997040277956505,0.7562733238965385,32013
Nevada,Lander,2765,32015,0.17938517179023508,0.0,0.013019891500904159,0.012658227848101266,0.7949367088607595,32015
Nevada,Lincoln,2446,32017,0.1349141455437449,0.0,0.006950122649223222,0.013082583810302535,0.8450531479967294,32017
Nevada,Lyon,30229,32019,0.28026067683350425,0.0,0.015250256376327367,0.012901518409474346,0.691587548380694,32019
Nevada,Mineral,2327,32021,0.3541039965620971,0.0,0.015040825096691019,0.020627417275461968,0.6102277610657499,32021
Nevada,Nye,25376,32023,0.2871610970996217,0.0,0.009575977301387137,0.012570933165195461,0.6906919924337958,32023
Nevada,Pershing,2320,32027,0.23577586206896553,0.0,0.00646551724137931,0.01163793103448276,0.7461206896551724,32027
Nevada,Storey,2868,32029,0.3138075313807531,0.0,0.011854951185495118,0.011506276150627616,0.6628312412831241,32029
Nevada,Washoe,251956,32031,0.5082315959929512,0.0,0.013986569083490769,0.014792265316166314,0.4629895696073918,32031
Nevada,White Pine,4363,32033,0.19619527847811138,0.0,0.009855603942241577,0.014668805867522347,0.7792803117121246,32033
New Hampshire,Belknap,38391,33001,0.44005105363236174,0.0,0.015576567424656821,0.0,0.5443723789429814,33001
New Hampshire,Carroll,33221,33003,0.501158905511574,0.0,0.01270280846452545,0.0,0.4861382860239005,33003
New Hampshire,Cheshire,44220,33005,0.5771596562641339,0.0,0.018091361374943465,0.0,0.40474898236092266,33005
New Hampshire,Coos,16515,33007,0.46260974871329097,0.0,0.015622161671207993,0.0,0.521768089615501,33007
New Hampshire,Grafton,53966,33009,0.6148315606122373,0.0,0.016325093577437645,0.0,0.368843345810325,33009
New Hampshire,Hillsborough,230941,33011,0.5297630130639427,0.0,0.01719919806357468,0.0,0.4530377888724826,33011
New Hampshire,Merrimack,89805,33013,0.5404264795946774,0.0,0.017382105673403484,0.0,0.44219141473191914,33013
New Hampshire,Rockingham,198798,33015,0.5033451040754937,0.0,0.014466946347548769,0.0,0.48218794957695754,33015
New Hampshire,Strafford,73596,33017,0.5668922224033915,0.0,0.018832545247024296,0.0,0.41427523234958424,33017
New Hampshire,Sullivan,24380,33019,0.5082034454470877,0.0,0.01977030352748154,0.0,0.47202625102543067,33019
New Jersey,Atlantic,140031,34001,0.5270832887003593,0.002620848240746692,0.006841342274210711,0.0032849868957587963,0.4601695338889246,34001
New Jersey,Bergen,495849,34003,0.5767219455923074,0.002773021625535193,0.005751751037110088,0.0024967278344818684,0.41225655391056554,34003
New Jersey,Burlington,261497,34005,0.5911922507715194,0.0023136020680925595,0.008436043243325928,0.002852805194705867,0.39520529872235627,34005
New Jersey,Camden,264616,34007,0.6615813102760226,0.0029514466245427334,0.007119750884300269,0.002565982404692082,0.3257815098104423,34007
New Jersey,Cape May,57714,34009,0.41482136050178464,0.00242575458294348,0.005388640537824445,0.002841598225733791,0.5745226461517137,34009
New Jersey,Cumberland,62408,34011,0.5246442763748237,0.0022272785540315343,0.006361363927701577,0.002852198436097936,0.4639148827073452,34011
New Jersey,Essex,345311,34013,0.7726947592170537,0.0028322294974675003,0.003753138475171657,0.002148787614643032,0.2185710851956642,34013
New Jersey,Gloucester,172654,34015,0.5021719740058151,0.0025832010842494237,0.00935975998239253,0.0031855618751954777,0.4826995030523475,34015
New Jersey,Hudson,249850,34017,0.7262437462477487,0.0031298779267560535,0.005011006603962378,0.0026655993596157693,0.26294976986191715,34017
New Jersey,Hunterdon,84242,34019,0.4683768191638375,0.004866930984544527,0.0116925049262838,0.002813323520334275,0.5122504214049999,34019
New Jersey,Mercer,176604,34021,0.6938234694570904,0.0031935856492491675,0.008080224683472628,0.0024914497972865846,0.29241127041290116,34021
New Jersey,Middlesex,374362,34023,0.6043615537901817,0.003261548982001378,0.006822273628199443,0.002323953820099262,0.3832306697795182,34023
New Jersey,Monmouth,378151,34025,0.47941430804096774,0.0037392470203701698,0.007161160488799448,0.002459335027541908,0.5072259494223207,34025
New Jersey,Morris,299322,34027,0.5140985293429818,0.003357588149217231,0.0081383927676549,0.0028932053106687783,0.4715122844294773,34027
New Jersey,Ocean,341516,34029,0.3497815622108481,0.003074526522915471,0.007229529509598379,0.0023454245189098023,0.6375689572377282,34029
New Jersey,Passaic,223707,34031,0.5770807350686389,0.003598456910154801,0.004930556486833224,0.0030978020356984804,0.4112924494986746,34031
New Jersey,Salem,33922,34033,0.42683214433111255,0.0027415836330405047,0.011968633924886504,0.003449089086728377,0.555008549024232,34033
New Jersey,Somerset,185859,34035,0.5981577432354634,0.0033358621320463363,0.008829273804335545,0.0023082013784643195,0.3873689194496904,34035
New Jersey,Sussex,87960,34037,0.39200773078672124,0.004001819008640291,0.012437471577989995,0.003808549340609368,0.5877444292860391,34037
New Jersey,Union,252991,34039,0.672929076528414,0.0031305461459103286,0.005640516856330858,0.00207517263459965,0.3162246878347451,34039
